 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.00   -19.7179   -26.5560   -26.4702     6.8382   .000    3
   42.10   -19.7178   -26.5478   -26.4619     6.8299   .000    5
   42.20   -19.7178   -26.5406   -26.4549     6.8228   .000    3
   42.30   -19.7178   -26.5347   -26.4488     6.8169   .000    3
   42.40   -19.7177   -26.5300   -26.4442     6.8123   .000    4
   42.50   -19.7177   -26.5268   -26.4409     6.8091   .000    5
   42.60   -19.7177   -26.5249   -26.4390     6.8072   .000    3
   42.70   -19.7176   -26.5243   -26.4384     6.8066   .000    4
   42.80   -19.7176   -26.5250   -26.4390     6.8073   .000    4
   42.90   -19.7176   -26.5269   -26.4409     6.8093   .000    3
   43.00   -19.7176   -26.5299   -26.4439     6.8123   .000    4
   43.10   -19.7176   -26.5339   -26.4479     6.8163   .000    4
   43.20   -19.7176   -26.5388   -26.4528     6.8213   .000    4
   43.30   -19.7176   -26.5445   -26.4586     6.8270   .000    3
   43.40   -19.7175   -26.5508   -26.4648     6.8333   .000    4
   43.50   -19.7175   -26.5576   -26.4716     6.8401   .000    5
   43.60   -19.7175   -26.5648   -26.4787     6.8473   .000    3
   43.70   -19.7175   -26.5722   -26.4861     6.8547   .000    4
   43.80   -19.7175   -26.5797   -26.4936     6.8622   .000    4
   43.90   -19.7175   -26.5871   -26.5010     6.8697   .000    5
   44.00   -19.7175   -26.5945   -26.5085     6.8771   .000    3
   44.10   -19.7174   -26.6017   -26.5156     6.8843   .000    3
   44.20   -19.7174   -26.6086   -26.5225     6.8912   .000    4
   44.30   -19.7174   -26.6151   -26.5290     6.8977   .000    4
   44.40   -19.7174   -26.6213   -26.5352     6.9039   .000    4
   44.50   -19.7173   -26.6270   -26.5409     6.9097   .000    4
   44.60   -19.7173   -26.6322   -26.5461     6.9149   .000    3
   44.70   -19.7173   -26.6370   -26.5509     6.9197   .000    4
   44.80   -19.7173   -26.6413   -26.5552     6.9240   .000    4
   44.90   -19.7173   -26.6451   -26.5589     6.9279   .000    3
   45.00   -19.7172   -26.6484   -26.5622     6.9312   .000    4
   45.10   -19.7172   -26.6513   -26.5651     6.9341   .000    4
   45.20   -19.7172   -26.6537   -26.5676     6.9365   .000    3
   45.30   -19.7171   -26.6556   -26.5694     6.9385   .000    4
   45.40   -19.7171   -26.6572   -26.5710     6.9401   .000    5
   45.50   -19.7171   -26.6584   -26.5722     6.9413   .000    3
   45.60   -19.7170   -26.6591   -26.5729     6.9421   .000    4
   45.70   -19.7171   -26.6595   -26.5732     6.9425   .000    3
   45.80   -19.7170   -26.6594   -26.5732     6.9425   .000    5
   45.90   -19.7169   -26.6590   -26.5727     6.9421   .000    5
   46.00   -19.7169   -26.6582   -26.5719     6.9413   .000    3
   46.10   -19.7169   -26.6570   -26.5706     6.9401   .000    4
   46.20   -19.7169   -26.6553   -26.5689     6.9384   .000    5
   46.30   -19.7169   -26.6532   -26.5668     6.9363   .000    4
   46.40   -19.7168   -26.6506   -26.5641     6.9337   .000    3
   46.50   -19.7169   -26.6475   -26.5612     6.9307   .000    3
   46.60   -19.7168   -26.6439   -26.5575     6.9271   .000    5
   46.70   -19.7168   -26.6398   -26.5534     6.9231   .000    5
   46.80   -19.7168   -26.6353   -26.5489     6.9185   .000    3
   46.90   -19.7167   -26.6302   -26.5438     6.9135   .000    5
   47.00   -19.7167   -26.6247   -26.5383     6.9080   .000    3
   47.10   -19.7167   -26.6188   -26.5323     6.9021   .000    5
   47.20   -19.7166   -26.6124   -26.5260     6.8957   .000    5
   47.30   -19.7166   -26.6057   -26.5193     6.8890   .000    4
   47.40   -19.7166   -26.5987   -26.5124     6.8821   .000    3
   47.50   -19.7166   -26.5915   -26.5051     6.8749   .000    3
   47.60   -19.7165   -26.5841   -26.4978     6.8676   .000    4
   47.70   -19.7165   -26.5767   -26.4905     6.8602   .000    4
   47.80   -19.7165   -26.5694   -26.4832     6.8529   .000    3
   47.90   -19.7164   -26.5622   -26.4760     6.8458   .000    3
   48.00   -19.7164   -26.5553   -26.4692     6.8389   .000    4
   48.10   -19.7163   -26.5487   -26.4627     6.8324   .000    5
   48.20   -19.7163   -26.5427   -26.4566     6.8263   .000    4
   48.30   -19.7163   -26.5371   -26.4512     6.8208   .000    4
   48.40   -19.7163   -26.5323   -26.4464     6.8160   .000    5
   48.50   -19.7163   -26.5282   -26.4424     6.8120   .000    3
   48.60   -19.7162   -26.5250   -26.4392     6.8088   .000    4
   48.70   -19.7162   -26.5227   -26.4370     6.8065   .000    4
   48.80   -19.7162   -26.5213   -26.4356     6.8051   .000    3
   48.90   -19.7161   -26.5209   -26.4353     6.8048   .000    3
   49.00   -19.7161   -26.5216   -26.4360     6.8055   .000    5
   49.10   -19.7161   -26.5233   -26.4378     6.8072   .000    5
   49.20   -19.7161   -26.5261   -26.4406     6.8100   .000    3
   49.30   -19.7161   -26.5299   -26.4444     6.8138   .000    5
   49.40   -19.7161   -26.5346   -26.4491     6.8185   .000    5
   49.50   -19.7160   -26.5402   -26.4548     6.8242   .000    4
   49.60   -19.7160   -26.5467   -26.4613     6.8307   .000    2
   49.70   -19.7160   -26.5539   -26.4685     6.8379   .000    4
   49.80   -19.7160   -26.5617   -26.4763     6.8457   .000    4
   49.90   -19.7160   -26.5700   -26.4846     6.8540   .000    4
   50.00   -19.7160   -26.5786   -26.4932     6.8626   .000    4
   50.10   -19.7160   -26.5875   -26.5021     6.8715   .000    3
   50.20   -19.7159   -26.5963   -26.5110     6.8804   .000    4
   50.30   -19.7159   -26.6051   -26.5198     6.8892   .000    4
   50.40   -19.7159   -26.6136   -26.5282     6.8977   .000    3
   50.50   -19.7159   -26.6216   -26.5363     6.9057   .000    4
   50.60   -19.7159   -26.6291   -26.5438     6.9132   .000    4
   50.70   -19.7158   -26.6358   -26.5505     6.9199   .000    4
   50.80   -19.7158   -26.6416   -26.5563     6.9258   .000    4
   50.90   -19.7158   -26.6464   -26.5612     6.9306   .000    4
   51.00   -19.7158   -26.6502   -26.5649     6.9344   .000    4
   51.10   -19.7158   -26.6528   -26.5675     6.9370   .000    3
   51.20   -19.7157   -26.6543   -26.5690     6.9385   .000    4
   51.30   -19.7157   -26.6545   -26.5693     6.9388   .000    5
   51.40   -19.7157   -26.6536   -26.5684     6.9380   .000    4
   51.50   -19.7156   -26.6517   -26.5664     6.9360   .000    4
   51.60   -19.7156   -26.6488   -26.5635     6.9331   .000    4
   51.70   -19.7156   -26.6450   -26.5597     6.9294   .000    3
   51.80   -19.7155   -26.6405   -26.5553     6.9250   .000    4
   51.90   -19.7155   -26.6356   -26.5505     6.9202   .000    4
   52.00   -19.7154   -26.6305   -26.5453     6.9151   .000    4
   52.10   -19.7154   -26.6253   -26.5402     6.9099   .000    3
   52.20   -19.7153   -26.6203   -26.5352     6.9049   .000    4
   52.30   -19.7153   -26.6157   -26.5305     6.9004   .000    4
   52.40   -19.7152   -26.6118   -26.5267     6.8965   .000    4
   52.50   -19.7152   -26.6087   -26.5236     6.8935   .000    3
   52.60   -19.7151   -26.6066   -26.5216     6.8915   .000    5
   52.70   -19.7151   -26.6057   -26.5206     6.8906   .000    3
   52.80   -19.7151   -26.6061   -26.5211     6.8910   .000    3
   52.90   -19.7150   -26.6077   -26.5226     6.8927   .000    5
   53.00   -19.7150   -26.6107   -26.5255     6.8957   .000    4
   53.10   -19.7150   -26.6149   -26.5299     6.8999   .000    3
   53.20   -19.7150   -26.6203   -26.5352     6.9053   .000    4
   53.30   -19.7149   -26.6268   -26.5416     6.9118   .000    5
   53.40   -19.7150   -26.6341   -26.5489     6.9192   .000    5
   53.50   -19.7150   -26.6422   -26.5570     6.9273   .000    4
   53.60   -19.7149   -26.6509   -26.5656     6.9359   .000    4
   53.70   -19.7149   -26.6599   -26.5746     6.9450   .000    4
   53.80   -19.7149   -26.6691   -26.5838     6.9541   .000    3
   53.90   -19.7149   -26.6782   -26.5929     6.9633   .000    4
   54.00   -19.7149   -26.6871   -26.6018     6.9723   .000    5
   54.10   -19.7149   -26.6958   -26.6104     6.9809   .000    4
   54.20   -19.7149   -26.7040   -26.6187     6.9891   .000    3
   54.30   -19.7148   -26.7116   -26.6263     6.9968   .000    5
   54.40   -19.7148   -26.7187   -26.6334     7.0039   .000    5
   54.50   -19.7148   -26.7252   -26.6399     7.0104   .000    3
   54.60   -19.7148   -26.7311   -26.6459     7.0164   .000    5
   54.70   -19.7147   -26.7366   -26.6514     7.0218   .000    3
   54.80   -19.7147   -26.7415   -26.6563     7.0268   .000    4
   54.90   -19.7147   -26.7461   -26.6610     7.0314   .000    5
   55.00   -19.7146   -26.7504   -26.6653     7.0358   .000    3
   55.10   -19.7146   -26.7546   -26.6695     7.0400   .000    4
   55.20   -19.7145   -26.7587   -26.6738     7.0442   .000    5
   55.30   -19.7145   -26.7629   -26.6779     7.0484   .000    3
   55.40   -19.7145   -26.7671   -26.6824     7.0527   .000    5
   55.50   -19.7145   -26.7716   -26.6869     7.0572   .000    5
   55.60   -19.7144   -26.7763   -26.6917     7.0619   .000    3
   55.70   -19.7144   -26.7812   -26.6967     7.0668   .000    4
   55.80   -19.7144   -26.7863   -26.7019     7.0719   .000    4
   55.90   -19.7144   -26.7914   -26.7071     7.0770   .000    4
   56.00   -19.7144   -26.7964   -26.7121     7.0820   .000    4
   56.10   -19.7144   -26.8011   -26.7170     7.0867   .000    3
   56.20   -19.7143   -26.8050   -26.7209     7.0907   .000    5
   56.30   -19.7144   -26.8080   -26.7240     7.0936   .000    4
   56.40   -19.7144   -26.8095   -26.7257     7.0951   .000    3
   56.50   -19.7144   -26.8090   -26.7252     7.0945   .000    4
   56.60   -19.7145   -26.8058   -26.7221     7.0913   .000    5
   56.70   -19.7145   -26.7993   -26.7157     7.0848   .000    4
   56.80   -19.7145   -26.7887   -26.7051     7.0741   .000    3
   56.90   -19.7146   -26.7731   -26.6896     7.0585   .000    4
   57.00   -19.7146   -26.7517   -26.6684     7.0371   .000    4
   57.10   -19.7146   -26.7236   -26.6403     7.0090   .000    5
   57.20   -19.7147   -26.6878   -26.6046     6.9731   .000    3
   57.30   -19.7148   -26.6436   -26.5604     6.9288   .000    6
   57.40   -19.7148   -26.5901   -26.5069     6.8753   .000    5
   57.50   -19.7149   -26.5267   -26.4436     6.8118   .000    4
   57.60   -19.7148   -26.4530   -26.3698     6.7382   .000    3
   57.70   -19.7147   -26.3688   -26.2857     6.6541   .000    4
   57.80   -19.7147   -26.2746   -26.1916     6.5599   .000    5
   57.90   -19.7146   -26.1708   -26.0878     6.4562   .000    5
   58.00   -19.7145   -26.0587   -25.9758     6.3442   .000    3
   58.10   -19.7143   -25.9401   -25.8571     6.2258   .000    4
   58.20   -19.7141   -25.8173   -25.7342     6.1032   .000    4
   58.30   -19.7138   -25.6931   -25.6101     5.9793   .000    4
   58.40   -19.7135   -25.5711   -25.4881     5.8576   .000    4
   58.50   -19.7133   -25.4549   -25.3718     5.7416   .000    5
   58.60   -19.7130   -25.3485   -25.2654     5.6355   .000    4
   58.70   -19.7127   -25.2560   -25.1727     5.5433   .000    3
   58.80   -19.7125   -25.1809   -25.0977     5.4685   .000    5
   58.90   -19.7123   -25.1266   -25.0432     5.4143   .000    4
   59.00   -19.7121   -25.0954   -25.0120     5.3832   .000    3
   59.10   -19.7121   -25.0887   -25.0052     5.3766   .000    4
   59.20   -19.7122   -25.1069   -25.0234     5.3948   .000    4
   59.30   -19.7123   -25.1493   -25.0657     5.4370   .000    5
   59.40   -19.7125   -25.2141   -25.1302     5.5016   .000    4
   59.50   -19.7127   -25.2983   -25.2143     5.5856   .000    4
   59.60   -19.7130   -25.3987   -25.3147     5.6857   .000    4
   59.70   -19.7133   -25.5112   -25.4271     5.7979   .000    4
   59.80   -19.7136   -25.6317   -25.5474     5.9181   .000    4
   59.90   -19.7138   -25.7561   -25.6718     6.0423   .000    3
   60.00   -19.7140   -25.8807   -25.7962     6.1667   .000    4
   60.10   -19.7142   -26.0020   -25.9173     6.2878   .000    4
   60.20   -19.7144   -26.1171   -26.0323     6.4028   .000   14
   60.30   -19.7145   -26.2237   -26.1388     6.5093   .000    7
   60.40   -19.7145   -26.3202   -26.2350     6.6057   .000   14
   60.50   -19.7145   -26.4053   -26.3199     6.6907   .000    7
   60.60   -19.7146   -26.4783   -26.3928     6.7637   .000    5
   60.70   -19.7146   -26.5391   -26.4534     6.8245   .000    5
   60.80   -19.7145   -26.5878   -26.5019     6.8732   .000    4
   60.90   -19.7144   -26.6247   -26.5386     6.9103   .000    3
   61.00   -19.7143   -26.6505   -26.5643     6.9362   .000    4
   61.10   -19.7142   -26.6659   -26.5796     6.9517   .000    5
   61.20   -19.7142   -26.6719   -26.5853     6.9577   .000    4
   61.30   -19.7141   -26.6692   -26.5825     6.9551   .000    4
   61.40   -19.7140   -26.6588   -26.5719     6.9448   .000    3
   61.50   -19.7138   -26.6416   -26.5545     6.9277   .000    4
   61.60   -19.7138   -26.6184   -26.5313     6.9047   .000    5
   61.70   -19.7137   -26.5902   -26.5029     6.8766   .000    4
   61.80   -19.7136   -26.5577   -26.4703     6.8441   .000    4
   61.90   -19.7135   -26.5216   -26.4340     6.8081   .000    4
   62.00   -19.7135   -26.4826   -26.3949     6.7692   .000    4
   62.10   -19.7134   -26.4413   -26.3535     6.7279   .000    4
   62.20   -19.7133   -26.3983   -26.3103     6.6849   .000    4
   62.30   -19.7133   -26.3539   -26.2658     6.6406   .000    4
   62.40   -19.7132   -26.3088   -26.2205     6.5955   .000    3
   62.50   -19.7132   -26.2632   -26.1748     6.5500   .000    4
   62.60   -19.7131   -26.2174   -26.1289     6.5043   .000   18
   62.70   -19.7131   -26.1719   -26.0833     6.4588   .001   18
   62.80   -19.7131   -26.1269   -26.0381     6.4138   .001   19
   62.90   -19.7131   -26.0825   -25.9936     6.3694   .001   19
   63.00   -19.7131   -26.0390   -25.9499     6.3259   .001   19
   63.10   -19.7131   -25.9966   -25.9073     6.2835   .001   19
   63.20   -19.7131   -25.9552   -25.8659     6.2422   .001   19
   63.30   -19.7131   -25.9152   -25.8256     6.2021   .001   19
   63.40   -19.7131   -25.8765   -25.7868     6.1633   .002   19
   63.50   -19.7131   -25.8391   -25.7493     6.1260   .001   20
   63.60   -19.7131   -25.8032   -25.7132     6.0901   .001   20
   63.70   -19.7131   -25.7688   -25.6786     6.0557   .001   20
   63.80   -19.7131   -25.7358   -25.6455     6.0227   .001   20
   63.90   -19.7131   -25.7043   -25.6138     5.9912   .000   21
   64.00   -19.7131   -25.6742   -25.5836     5.9612   .000   21
   64.10   -19.7130   -25.6456   -25.5548     5.9326   .001   21
   64.20   -19.7130   -25.6184   -25.5274     5.9053   .001   21
   64.30   -19.7130   -25.5925   -25.5013     5.8794   .000   22
   64.40   -19.7130   -25.5679   -25.4765     5.8548   .000   22
   64.50   -19.7131   -25.5445   -25.4530     5.8315  -.001   22
   64.60   -19.7131   -25.5224   -25.4307     5.8093   .000   22
   64.70   -19.7131   -25.5014   -25.4095     5.7883  -.001   23
   64.80   -19.7131   -25.4814   -25.3894     5.7683   .000   23
   64.90   -19.7131   -25.4625   -25.3703     5.7494  -.001   24
   65.00   -19.7132   -25.4446   -25.3522     5.7314   .000   24
   65.10   -19.7132   -25.4275   -25.3349     5.7143  -.004   25
   65.20   -19.7131   -25.4112   -25.3185     5.6981   .067   26
   65.30   -19.7131   -25.3958   -25.3030     5.6827   .137   25
   65.40   -19.7130   -25.3812   -25.2884     5.6682   .131   24
   65.50   -19.7129   -25.3675   -25.2752     5.6546   .212   23
   65.60   -19.7129   -25.3548   -25.2629     5.6419   .265   22
   65.70   -19.7129   -25.3430   -25.2515     5.6301   .306   22
   65.80   -19.7129   -25.3318   -25.2409     5.6190   .341   21
   65.90   -19.7128   -25.3214   -25.2308     5.6085   .370   21
   66.00   -19.7128   -25.3115   -25.2213     5.5987   .396   21
   66.10   -19.7128   -25.3021   -25.2123     5.5893   .418   21
   66.20   -19.7128   -25.2932   -25.2038     5.5804   .439   21
   66.30   -19.7128   -25.2846   -25.1956     5.5718   .459   20
   66.40   -19.7128   -25.2764   -25.1878     5.5636   .476   20
   66.50   -19.7127   -25.2685   -25.1802     5.5557   .493   20
   66.60   -19.7127   -25.2608   -25.1729     5.5481   .508   20
   66.70   -19.7127   -25.2534   -25.1658     5.5407   .522   20
   66.80   -19.7127   -25.2461   -25.1588     5.5334   .536   20
   66.90   -19.7127   -25.2390   -25.1520     5.5263   .550   19
   67.00   -19.7127   -25.2320   -25.1453     5.5193   .562   19
   67.10   -19.7126   -25.2251   -25.1387     5.5125   .574   19
   67.20   -19.7126   -25.2183   -25.1322     5.5057   .585   19
   67.30   -19.7126   -25.2116   -25.1257     5.4990   .596   19
   67.40   -19.7126   -25.2049   -25.1193     5.4923   .606   19
   67.50   -19.7126   -25.1983   -25.1129     5.4857   .616   19
   67.60   -19.7126   -25.1917   -25.1065     5.4791   .626   19
   67.70   -19.7126   -25.1851   -25.1001     5.4725   .632    6
   67.80   -19.7127   -25.1786   -25.0938     5.4659   .641    4
   67.90   -19.7127   -25.1721   -25.0875     5.4594   .653    4
   68.00   -19.7126   -25.1655   -25.0814     5.4529   .666    4
   68.10   -19.7125   -25.1590   -25.0751     5.4465   .677    4
   68.20   -19.7124   -25.1526   -25.0688     5.4402   .684    4
   68.30   -19.7124   -25.1462   -25.0625     5.4338   .687    5
   68.40   -19.7124   -25.1397   -25.0560     5.4273   .689    4
   68.50   -19.7123   -25.1333   -25.0497     5.4209   .695    4
   68.60   -19.7125   -25.1270   -25.0437     5.4145   .705    4
   68.70   -19.7126   -25.1208   -25.0378     5.4082   .719    5
   68.80   -19.7125   -25.1144   -25.0318     5.4020   .733    4
   68.90   -19.7125   -25.1083   -25.0256     5.3958   .733    7
   69.00   -19.7125   -25.1022   -25.0195     5.3897   .738    6
   69.10   -19.7126   -25.0961   -25.0137     5.3835   .746    5
   69.20   -19.7126   -25.0902   -25.0079     5.3775   .757    4
   69.30   -19.7126   -25.0843   -25.0021     5.3717   .762    6
   69.40   -19.7126   -25.0785   -24.9963     5.3659   .764    6
   69.50   -19.7126   -25.0728   -24.9906     5.3602   .768    4
   69.60   -19.7126   -25.0672   -24.9852     5.3546   .776    4
   69.70   -19.7126   -25.0617   -24.9799     5.3491   .786    4
   69.80   -19.7125   -25.0563   -24.9746     5.3437   .793    5
   69.90   -19.7125   -25.0511   -24.9694     5.3386   .797    4
   70.00   -19.7125   -25.0460   -24.9643     5.3335   .799    4
   70.10   -19.7124   -25.0409   -24.9593     5.3286   .804    4
   70.20   -19.7125   -25.0362   -24.9547     5.3237   .812    4
   70.30   -19.7126   -25.0315   -24.9501     5.3189   .821    4
   70.40   -19.7126   -25.0269   -24.9456     5.3144   .826    5
   70.50   -19.7125   -25.0225   -24.9412     5.3100   .828    4
   70.60   -19.7123   -25.0182   -24.9369     5.3060   .830    4
   70.70   -19.7124   -25.0143   -24.9330     5.3019   .837    7
   70.80   -19.7123   -25.0103   -24.9291     5.2980   .844    6
   70.90   -19.7123   -25.0065   -24.9254     5.2943   .848    5
   71.00   -19.7122   -25.0029   -24.9217     5.2907   .850    4
   71.10   -19.7122   -24.9994   -24.9182     5.2872   .852    4
   71.20   -19.7122   -24.9960   -24.9149     5.2838   .856    4
   71.30   -19.7123   -24.9929   -24.9118     5.2806   .862    4
   71.40   -19.7123   -24.9898   -24.9088     5.2776   .868    5
   71.50   -19.7122   -24.9869   -24.9059     5.2747   .873    4
   71.60   -19.7122   -24.9842   -24.9031     5.2720   .876    4
   71.70   -19.7121   -24.9815   -24.9005     5.2694   .877    4
   71.80   -19.7120   -24.9790   -24.8979     5.2670   .877    3
   71.90   -19.7119   -24.9766   -24.8955     5.2646   .880    4
   72.00   -19.7121   -24.9745   -24.8934     5.2624   .885    5
   72.10   -19.7120   -24.9723   -24.8913     5.2602   .893    4
   72.20   -19.7121   -24.9704   -24.8894     5.2583   .893    7
   72.30   -19.7121   -24.9685   -24.8875     5.2564   .894    6
   72.40   -19.7122   -24.9667   -24.8857     5.2546   .897    6
   72.50   -19.7122   -24.9651   -24.8841     5.2529   .901    5
   72.60   -19.7121   -24.9635   -24.8825     5.2513   .903    4
   72.70   -19.7121   -24.9620   -24.8810     5.2499   .905    4
   72.80   -19.7121   -24.9606   -24.8796     5.2485   .906    5
   72.90   -19.7121   -24.9594   -24.8784     5.2472   .908    4
   73.00   -19.7121   -24.9582   -24.8772     5.2460   .911    4
   73.10   -19.7121   -24.9570   -24.8760     5.2449   .914    4
   73.20   -19.7121   -24.9560   -24.8750     5.2439   .916    5
   73.30   -19.7121   -24.9550   -24.8740     5.2429   .916    4
   73.40   -19.7120   -24.9541   -24.8731     5.2420   .918    5
   73.50   -19.7120   -24.9532   -24.8722     5.2412   .920    3
   73.60   -19.7120   -24.9524   -24.8714     5.2404   .922    3
   73.70   -19.7121   -24.9517   -24.8707     5.2396   .924    6
   73.80   -19.7120   -24.9510   -24.8700     5.2390   .925    4
   73.90   -19.7120   -24.9504   -24.8694     5.2384   .926    3
   74.00   -19.7120   -24.9498   -24.8688     5.2379   .928    6
   74.10   -19.7119   -24.9492   -24.8683     5.2373   .930    4
   74.20   -19.7119   -24.9487   -24.8678     5.2368   .931    4
   74.30   -19.7120   -24.9483   -24.8673     5.2363   .932    6
   74.40   -19.7120   -24.9478   -24.8669     5.2359   .932    4
   74.50   -19.7118   -24.9474   -24.8664     5.2355   .933    3
   74.60   -19.7117   -24.9469   -24.8659     5.2352   .935    4
   74.70   -19.7119   -24.9467   -24.8657     5.2348   .937    5
   74.80   -19.7119   -24.9464   -24.8654     5.2345   .938    4
   74.90   -19.7119   -24.9461   -24.8651     5.2342   .939    6
   75.00   -19.7118   -24.9458   -24.8648     5.2339   .939    3
   75.10   -19.7117   -24.9455   -24.8645     5.2337   .939    4
   75.20   -19.7117   -24.9452   -24.8642     5.2335   .941    4
   75.30   -19.7117   -24.9450   -24.8640     5.2333   .943    5
   75.40   -19.7117   -24.9448   -24.8638     5.2330   .944    4
   75.50   -19.7117   -24.9446   -24.8636     5.2328   .944    5
   75.60   -19.7117   -24.9444   -24.8634     5.2327   .945    6
   75.70   -19.7117   -24.9442   -24.8632     5.2325   .946    3
   75.80   -19.7115   -24.9438   -24.8628     5.2323   .947    3
   75.90   -19.7117   -24.9438   -24.8628     5.2321   .948    6
   76.00   -19.7117   -24.9436   -24.8626     5.2319   .949    7
   76.10   -19.7115   -24.9433   -24.8623     5.2317   .949    3
   76.20   -19.7117   -24.9432   -24.8622     5.2316   .950    6
   76.30   -19.7116   -24.9430   -24.8621     5.2314   .951    8
   76.40   -19.7115   -24.9427   -24.8618     5.2312   .952    3
   76.50   -19.7116   -24.9427   -24.8617     5.2311   .953    6
   76.60   -19.7116   -24.9425   -24.8615     5.2309   .954    8
   76.70   -19.7115   -24.9423   -24.8613     5.2307   .954    3
   76.80   -19.7111   -24.9417   -24.8607     5.2306   .955    3
   76.90   -19.7115   -24.9420   -24.8610     5.2305   .956    8
   77.00   -19.7115   -24.9418   -24.8609     5.2303   .957   10
   77.10   -19.7115   -24.9417   -24.8607     5.2302   .957    6
   77.20   -19.7115   -24.9415   -24.8605     5.2300   .958    4
   77.30   -19.7115   -24.9413   -24.8603     5.2298   .959    4
   77.40   -19.7112   -24.9409   -24.8599     5.2297   .959    3
   77.50   -19.7114   -24.9410   -24.8600     5.2296   .960    8
   77.60   -19.7114   -24.9408   -24.8598     5.2294   .961    8
   77.70   -19.7114   -24.9406   -24.8596     5.2292   .962    7
   77.80   -19.7114   -24.9404   -24.8594     5.2291   .962    3
   77.90   -19.7112   -24.9402   -24.8592     5.2289   .963    3
   78.00   -19.7113   -24.9401   -24.8591     5.2288   .964    8
   78.10   -19.7113   -24.9400   -24.8590     5.2286   .964    7
   78.20   -19.7111   -24.9396   -24.8586     5.2285   .965    3
   78.30   -19.7113   -24.9396   -24.8586     5.2283   .965    9
   78.40   -19.7113   -24.9394   -24.8584     5.2282   .966    6
   78.50   -19.7111   -24.9391   -24.8581     5.2280   .967    3
   78.60   -19.7113   -24.9391   -24.8581     5.2279   .967   12
   78.70   -19.7113   -24.9389   -24.8580     5.2277   .968    6
   78.80   -19.7113   -24.9388   -24.8578     5.2275   .969    7
   78.90   -19.7112   -24.9386   -24.8576     5.2274   .969    5
   79.00   -19.7112   -24.9385   -24.8575     5.2272   .970    5
   79.10   -19.7111   -24.9382   -24.8572     5.2271   .970    3
   79.20   -19.7112   -24.9382   -24.8572     5.2270   .971    8
   79.30   -19.7112   -24.9380   -24.8570     5.2268   .971    9
   79.40   -19.7110   -24.9377   -24.8567     5.2267   .972    3
   79.50   -19.7111   -24.9377   -24.8567     5.2266   .973    9
   79.60   -19.7110   -24.9375   -24.8565     5.2265   .975    7
   79.70   -19.7076   -24.9339   -24.8529     5.2263   .977   20
   79.80   -19.7077   -24.9339   -24.8529     5.2262   .978   21
   79.90   -19.7111   -24.9372   -24.8562     5.2261   .975    8
   80.00   -19.7111   -24.9370   -24.8560     5.2260   .975    8
   80.10   -19.7096   -24.9355   -24.8545     5.2259   .978   32
   80.20   -19.7098   -24.9355   -24.8546     5.2258   .981    7
   80.30   -19.7110   -24.9366   -24.8557     5.2257   .976   16
   80.40   -19.7110   -24.9366   -24.8556     5.2256   .977    8
   80.50   -19.7110   -24.9364   -24.8554     5.2254   .978    6
   80.60   -19.7110   -24.9363   -24.8553     5.2253   .977   16
   80.70   -19.7109   -24.9361   -24.8551     5.2252   .976    3
   80.80   -19.7109   -24.9361   -24.8551     5.2252   .979    8
   80.90   -19.7109   -24.9360   -24.8550     5.2251   .979    9
   81.00   -19.7109   -24.9359   -24.8549     5.2250   .980    7
   81.10   -19.7109   -24.9358   -24.8548     5.2249   .980    7
   81.20   -19.7109   -24.9357   -24.8547     5.2248   .980    7
   81.30   -19.7109   -24.9356   -24.8546     5.2247   .981    7
   81.40   -19.7109   -24.9356   -24.8546     5.2247   .981    8
   81.50   -19.7109   -24.9355   -24.8545     5.2246   .982    7
   81.60   -19.7109   -24.9354   -24.8544     5.2245   .982    8
   81.70   -19.7109   -24.9353   -24.8543     5.2244   .982    8
   81.80   -19.7109   -24.9352   -24.8542     5.2244   .983    8
   81.90   -19.7109   -24.9352   -24.8541     5.2243   .983    8
   82.00   -19.7109   -24.9351   -24.8541     5.2242   .983    9
   82.10   -19.7109   -24.9350   -24.8540     5.2241   .984    8
   82.20   -19.7108   -24.9349   -24.8539     5.2241   .984    7
   82.30   -19.7108   -24.9348   -24.8538     5.2240   .984   17
   82.40   -19.7107   -24.9347   -24.8537     5.2240   .985    8
   82.50   -19.7107   -24.9346   -24.8536     5.2239   .986    7
   82.60   -19.7108   -24.9346   -24.8536     5.2239   .985   19
   82.70   -19.7108   -24.9346   -24.8536     5.2238   .985    8
   82.80   -19.7108   -24.9345   -24.8535     5.2237   .986    6
   82.90   -19.7107   -24.9344   -24.8534     5.2237   .986   19
   83.00   -19.7104   -24.9341   -24.8531     5.2236   .987    7
   83.10   -19.7108   -24.9343   -24.8533     5.2236   .987   10
   83.20   -19.7108   -24.9343   -24.8533     5.2235   .987    6
   83.30   -19.7107   -24.9342   -24.8532     5.2235   .987    7
   83.40   -19.7104   -24.9338   -24.8528     5.2234   .989   15
   83.50   -19.7106   -24.9340   -24.8530     5.2234   .988   20
   83.60   -19.7108   -24.9341   -24.8531     5.2233   .988    9
   83.70   -19.7107   -24.9340   -24.8530     5.2233   .988    6
   83.80   -19.7107   -24.9339   -24.8529     5.2232   .989   19
   83.90   -19.7107   -24.9339   -24.8529     5.2232   .988   17
   84.00   -19.7107   -24.9339   -24.8528     5.2231   .989    7
   84.10   -19.7107   -24.9337   -24.8527     5.2231   .989   16
   84.20   -19.7105   -24.9335   -24.8525     5.2230   .990   11
