 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.10   -19.7415   -24.7863   -24.7058     5.0448   .993    8
   42.20   -19.7415   -24.7862   -24.7057     5.0447   .993   10
   42.30   -19.7415   -24.7861   -24.7056     5.0446   .994    8
   42.40   -19.7415   -24.7860   -24.7055     5.0445   .994    9
   42.50   -19.7415   -24.7859   -24.7054     5.0444   .994    8
   42.60   -19.7415   -24.7858   -24.7054     5.0443   .994    9
   42.70   -19.7415   -24.7857   -24.7053     5.0442   .994    8
   42.80   -19.7415   -24.7856   -24.7052     5.0442   .994    8
   42.90   -19.7415   -24.7855   -24.7051     5.0441   .994    7
   43.00   -19.7415   -24.7855   -24.7050     5.0440   .995    8
   43.10   -19.7415   -24.7854   -24.7049     5.0439   .995   10
   43.20   -19.7415   -24.7853   -24.7048     5.0438   .995    8
   43.30   -19.7415   -24.7852   -24.7047     5.0437   .995    8
   43.40   -19.7415   -24.7851   -24.7047     5.0436   .995    8
   43.50   -19.7415   -24.7850   -24.7046     5.0436   .995    9
   43.60   -19.7415   -24.7849   -24.7045     5.0435   .995    6
   43.70   -19.7415   -24.7849   -24.7044     5.0434   .995    8
   43.80   -19.7415   -24.7848   -24.7043     5.0433   .995    9
   43.90   -19.7415   -24.7847   -24.7043     5.0432   .995    8
   44.00   -19.7415   -24.7846   -24.7042     5.0432   .996    9
   44.10   -19.7414   -24.7845   -24.7041     5.0431   .996    7
   44.20   -19.7415   -24.7845   -24.7040     5.0430   .996    7
   44.30   -19.7415   -24.7844   -24.7039     5.0429   .996    7
   44.40   -19.7414   -24.7843   -24.7038     5.0429   .996    7
   44.50   -19.7415   -24.7842   -24.7038     5.0428   .996    8
   44.60   -19.7415   -24.7842   -24.7037     5.0427   .996    8
   44.70   -19.7414   -24.7841   -24.7036     5.0426   .996    8
   44.80   -19.7415   -24.7840   -24.7035     5.0425   .996    8
   44.90   -19.7415   -24.7839   -24.7035     5.0425   .996    8
   45.00   -19.7414   -24.7838   -24.7034     5.0424   .997    7
   45.10   -19.7415   -24.7838   -24.7033     5.0423   .997    8
   45.20   -19.7415   -24.7837   -24.7032     5.0423   .997    8
   45.30   -19.7414   -24.7836   -24.7032     5.0422   .997    7
   45.40   -19.7414   -24.7836   -24.7031     5.0421   .997    7
   45.50   -19.7415   -24.7835   -24.7030     5.0420   .997    8
   45.60   -19.7415   -24.7834   -24.7030     5.0420   .997    9
   45.70   -19.7415   -24.7834   -24.7029     5.0419   .997    8
   45.80   -19.7414   -24.7833   -24.7028     5.0418   .997    8
   45.90   -19.7414   -24.7832   -24.7027     5.0418   .997    8
   46.00   -19.7414   -24.7831   -24.7027     5.0417   .997    8
   46.10   -19.7414   -24.7831   -24.7026     5.0416   .997    7
   46.20   -19.7414   -24.7830   -24.7025     5.0416   .997    8
   46.30   -19.7414   -24.7829   -24.7025     5.0415   .997    7
   46.40   -19.7414   -24.7829   -24.7024     5.0414   .998    8
   46.50   -19.7414   -24.7828   -24.7023     5.0414   .998    7
   46.60   -19.7414   -24.7827   -24.7023     5.0413   .998    7
   46.70   -19.7414   -24.7827   -24.7022     5.0412   .998    6
   46.80   -19.7414   -24.7826   -24.7021     5.0412   .998    8
   46.90   -19.7414   -24.7825   -24.7021     5.0411   .998    8
   47.00   -19.7414   -24.7825   -24.7020     5.0410   .998    8
   47.10   -19.7414   -24.7824   -24.7019     5.0410   .998    7
   47.20   -19.7414   -24.7823   -24.7019     5.0409   .998    7
   47.30   -19.7414   -24.7823   -24.7018     5.0409   .998    6
   47.40   -19.7414   -24.7822   -24.7017     5.0408   .998    8
   47.50   -19.7414   -24.7822   -24.7017     5.0407   .998    8
   47.60   -19.7414   -24.7821   -24.7016     5.0407   .998    6
   47.70   -19.7414   -24.7820   -24.7015     5.0406   .998    7
   47.80   -19.7414   -24.7820   -24.7015     5.0406   .998   12
   47.90   -19.7414   -24.7819   -24.7014     5.0405   .998    7
   48.00   -19.7414   -24.7818   -24.7014     5.0404   .998    8
   48.10   -19.7414   -24.7818   -24.7013     5.0404   .998    7
   48.20   -19.7414   -24.7817   -24.7012     5.0403   .999    8
   48.30   -19.7414   -24.7817   -24.7012     5.0403   .999    9
   48.40   -19.7414   -24.7816   -24.7011     5.0402   .999    8
   48.50   -19.7414   -24.7816   -24.7011     5.0402   .999    6
   48.60   -19.7414   -24.7815   -24.7010     5.0401   .999    7
   48.70   -19.7414   -24.7814   -24.7010     5.0401   .999    7
   48.80   -19.7414   -24.7814   -24.7009     5.0400   .999    7
   48.90   -19.7414   -24.7813   -24.7008     5.0399   .999    7
   49.00   -19.7414   -24.7813   -24.7008     5.0399   .999    9
   49.10   -19.7414   -24.7812   -24.7007     5.0398   .999    7
   49.20   -19.7414   -24.7812   -24.7007     5.0398   .999    6
   49.30   -19.7414   -24.7811   -24.7006     5.0397   .999    7
   49.40   -19.7414   -24.7811   -24.7006     5.0397   .999    8
   49.50   -19.7414   -24.7810   -24.7005     5.0396   .999    8
   49.60   -19.7414   -24.7810   -24.7005     5.0396   .999    7
   49.70   -19.7414   -24.7809   -24.7004     5.0395   .999    6
   49.80   -19.7414   -24.7809   -24.7004     5.0395   .999    7
   49.90   -19.7414   -24.7808   -24.7003     5.0395   .999    8
   50.00   -19.7414   -24.7808   -24.7003     5.0394   .999    8
   50.10   -19.7414   -24.7807   -24.7002     5.0394   .999    7
   50.20   -19.7413   -24.7807   -24.7002     5.0393   .999    6
   50.30   -19.7414   -24.7806   -24.7001     5.0393   .999    8
   50.40   -19.7414   -24.7806   -24.7001     5.0392   .999    8
   50.50   -19.7414   -24.7805   -24.7000     5.0392   .999    8
   50.60   -19.7414   -24.7805   -24.7000     5.0391   .999    8
   50.70   -19.7413   -24.7804   -24.6999     5.0391   .999    6
   50.80   -19.7413   -24.7804   -24.6999     5.0391   .999    8
   50.90   -19.7414   -24.7804   -24.6999     5.0390   .999    8
   51.00   -19.7413   -24.7803   -24.6998     5.0390  1.000    6
   51.10   -19.7413   -24.7803   -24.6998     5.0389  1.000    7
   51.20   -19.7413   -24.7802   -24.6997     5.0389  1.000    6
   51.30   -19.7413   -24.7802   -24.6997     5.0388  1.000    8
   51.40   -19.7414   -24.7802   -24.6996     5.0388  1.000    9
   51.50   -19.7413   -24.7801   -24.6996     5.0388  1.000    7
   51.60   -19.7413   -24.7801   -24.6996     5.0387  1.000    7
   51.70   -19.7413   -24.7800   -24.6995     5.0387  1.000    8
   51.80   -19.7413   -24.7800   -24.6995     5.0387  1.000    7
   51.90   -19.7413   -24.7799   -24.6994     5.0386  1.000    6
   52.00   -19.7413   -24.7799   -24.6994     5.0386  1.000    7
   52.10   -19.7413   -24.7799   -24.6994     5.0385  1.000    8
   52.20   -19.7413   -24.7798   -24.6993     5.0385  1.000    8
   52.30   -19.7413   -24.7798   -24.6993     5.0385  1.000    8
   52.40   -19.7413   -24.7798   -24.6993     5.0384  1.000    6
   52.50   -19.7413   -24.7797   -24.6992     5.0384  1.000    7
   52.60   -19.7413   -24.7797   -24.6992     5.0384  1.000    7
   52.70   -19.7413   -24.7797   -24.6992     5.0384  1.000    6
   52.80   -19.7413   -24.7796   -24.6991     5.0383  1.000    7
   52.90   -19.7413   -24.7796   -24.6991     5.0383  1.000    6
   53.00   -19.7413   -24.7796   -24.6991     5.0383  1.000    8
   53.10   -19.7413   -24.7796   -24.6990     5.0382  1.000    8
   53.20   -19.7413   -24.7795   -24.6990     5.0382  1.000    7
   53.30   -19.7413   -24.7795   -24.6990     5.0382  1.000    8
   53.40   -19.7413   -24.7795   -24.6989     5.0382  1.000    8
   53.50   -19.7413   -24.7794   -24.6989     5.0381  1.000    8
   53.60   -19.7413   -24.7794   -24.6989     5.0381  1.000    8
   53.70   -19.7413   -24.7794   -24.6989     5.0381  1.000    8
   53.80   -19.7413   -24.7794   -24.6988     5.0381  1.000    8
   53.90   -19.7413   -24.7794   -24.6988     5.0380  1.000    7
   54.00   -19.7413   -24.7793   -24.6988     5.0380  1.000    6
   54.10   -19.7413   -24.7793   -24.6987     5.0380  1.000    7
   54.20   -19.7413   -24.7793   -24.6988     5.0380  1.000    9
   54.30   -19.7413   -24.7793   -24.6987     5.0380  1.000   10
   54.40   -19.7413   -24.7793   -24.6987     5.0379  1.000    6
   54.50   -19.7413   -24.7792   -24.6987     5.0379  1.000    8
   54.60   -19.7413   -24.7792   -24.6987     5.0379  1.000    7
   54.70   -19.7413   -24.7792   -24.6987     5.0379  1.000    8
   54.80   -19.7413   -24.7792   -24.6986     5.0379  1.000    8
   54.90   -19.7413   -24.7792   -24.6986     5.0379  1.000    6
   55.00   -19.7413   -24.7791   -24.6986     5.0379  1.000    7
   55.10   -19.7413   -24.7792   -24.6986     5.0378  1.000    8
   55.20   -19.7413   -24.7791   -24.6986     5.0378  1.000    6
   55.30   -19.7413   -24.7791   -24.6986     5.0378  1.000   10
   55.40   -19.7413   -24.7791   -24.6986     5.0378  1.000    8
   55.50   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   55.60   -19.7413   -24.7791   -24.6986     5.0378  1.000    6
   55.70   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   55.80   -19.7413   -24.7791   -24.6985     5.0378  1.000    9
   55.90   -19.7413   -24.7791   -24.6985     5.0378  1.000   10
   56.00   -19.7413   -24.7791   -24.6985     5.0378  1.000    6
   56.10   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   56.20   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   56.30   -19.7413   -24.7790   -24.6985     5.0378  1.000    7
   56.40   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   56.50   -19.7413   -24.7790   -24.6985     5.0378  1.000    7
   56.60   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   56.70   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   56.80   -19.7413   -24.7791   -24.6985     5.0378  1.000    9
   56.90   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   57.00   -19.7413   -24.7790   -24.6985     5.0378  1.000    7
   57.10   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   57.20   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   57.30   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   57.40   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   57.50   -19.7413   -24.7791   -24.6985     5.0378  1.000    7
   57.60   -19.7413   -24.7791   -24.6985     5.0378  1.000   10
   57.70   -19.7412   -24.7791   -24.6985     5.0378  1.000    6
   57.80   -19.7413   -24.7791   -24.6985     5.0378  1.000    8
   57.90   -19.7413   -24.7791   -24.6986     5.0379  1.000    9
   58.00   -19.7413   -24.7791   -24.6985     5.0379  1.000    6
   58.10   -19.7413   -24.7791   -24.6986     5.0379  1.000    8
   58.20   -19.7413   -24.7792   -24.6986     5.0379  1.000    7
   58.30   -19.7412   -24.7792   -24.6986     5.0379  1.000    6
   58.40   -19.7412   -24.7792   -24.6986     5.0379  1.000    8
   58.50   -19.7413   -24.7792   -24.6986     5.0379  1.000    8
   58.60   -19.7412   -24.7792   -24.6986     5.0380  1.000    7
   58.70   -19.7412   -24.7792   -24.6986     5.0380  1.000    7
   58.80   -19.7413   -24.7793   -24.6987     5.0380  1.000   10
   58.90   -19.7413   -24.7793   -24.6987     5.0380  1.000    8
   59.00   -19.7413   -24.7793   -24.6987     5.0380  1.000    8
   59.10   -19.7413   -24.7793   -24.6987     5.0381  1.000    7
   59.20   -19.7412   -24.7793   -24.6987     5.0381  1.000    7
   59.30   -19.7412   -24.7793   -24.6988     5.0381  1.000    7
   59.40   -19.7412   -24.7794   -24.6988     5.0381  1.000    7
   59.50   -19.7412   -24.7794   -24.6988     5.0382  1.000    8
   59.60   -19.7412   -24.7794   -24.6988     5.0382  1.000    8
   59.70   -19.7412   -24.7794   -24.6988     5.0382  1.000    6
   59.80   -19.7412   -24.7794   -24.6988     5.0382  1.000    6
   59.90   -19.7412   -24.7795   -24.6989     5.0383  1.000    7
   60.00   -19.7412   -24.7795   -24.6989     5.0383  1.000    6
   60.10   -19.7412   -24.7796   -24.6990     5.0383   .999   16
   60.20   -19.7412   -24.7796   -24.6990     5.0383  1.000   11
   60.30   -19.7412   -24.7796   -24.6990     5.0384   .999   16
   60.40   -19.7412   -24.7797   -24.6990     5.0384  1.000   11
   60.50   -19.7412   -24.7797   -24.6991     5.0384  1.000    8
   60.60   -19.7412   -24.7797   -24.6991     5.0385  1.000    8
   60.70   -19.7412   -24.7797   -24.6991     5.0385  1.000    7
   60.80   -19.7412   -24.7798   -24.6992     5.0385  1.000    6
