 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.10   -19.6595   -24.8011   -24.7216     5.1416   .999    7
   42.20   -19.6595   -24.8008   -24.7213     5.1413   .999    7
   42.30   -19.6595   -24.8005   -24.7210     5.1410   .999    6
   42.40   -19.6595   -24.8001   -24.7206     5.1407   .999    7
   42.50   -19.6595   -24.7998   -24.7203     5.1403   .999    6
   42.60   -19.6595   -24.7995   -24.7200     5.1400   .999    7
   42.70   -19.6595   -24.7992   -24.7197     5.1397   .999    6
   42.80   -19.6595   -24.7989   -24.7194     5.1394   .999    9
   42.90   -19.6595   -24.7986   -24.7190     5.1390  1.000    6
   43.00   -19.6595   -24.7982   -24.7187     5.1387  1.000    7
   43.10   -19.6595   -24.7979   -24.7184     5.1384  1.000    8
   43.20   -19.6595   -24.7976   -24.7180     5.1381  1.000    6
   43.30   -19.6595   -24.7972   -24.7177     5.1377  1.000    7
   43.40   -19.6595   -24.7969   -24.7174     5.1374  1.000    8
   43.50   -19.6595   -24.7966   -24.7171     5.1371  1.000    6
   43.60   -19.6594   -24.7962   -24.7167     5.1368  1.000    6
   43.70   -19.6595   -24.7959   -24.7164     5.1365  1.000    6
   43.80   -19.6595   -24.7957   -24.7162     5.1361  1.000    9
   43.90   -19.6595   -24.7953   -24.7158     5.1358  1.000    9
   44.00   -19.6595   -24.7950   -24.7155     5.1355  1.000    8
   44.10   -19.6595   -24.7947   -24.7152     5.1352  1.000    7
   44.20   -19.6595   -24.7943   -24.7148     5.1349  1.000    7
   44.30   -19.6595   -24.7940   -24.7145     5.1345  1.000    8
   44.40   -19.6595   -24.7937   -24.7142     5.1342  1.000    8
   44.50   -19.6594   -24.7933   -24.7138     5.1339  1.000    6
   44.60   -19.6595   -24.7931   -24.7136     5.1336  1.000    7
   44.70   -19.6595   -24.7928   -24.7133     5.1333  1.000    9
   44.80   -19.6595   -24.7925   -24.7130     5.1329  1.000    9
   44.90   -19.6594   -24.7921   -24.7126     5.1326  1.000    6
   45.00   -19.6595   -24.7918   -24.7123     5.1323  1.000    8
   45.10   -19.6595   -24.7915   -24.7120     5.1320  1.000    7
   45.20   -19.6595   -24.7912   -24.7117     5.1317  1.000    8
   45.30   -19.6595   -24.7909   -24.7114     5.1314  1.000   10
   45.40   -19.6595   -24.7905   -24.7111     5.1311  1.000    7
   45.50   -19.6594   -24.7902   -24.7107     5.1308  1.000    6
   45.60   -19.6595   -24.7900   -24.7105     5.1305  1.000    9
   45.70   -19.6595   -24.7896   -24.7102     5.1302  1.000    8
   45.80   -19.6595   -24.7893   -24.7099     5.1298  1.000    9
   45.90   -19.6595   -24.7890   -24.7095     5.1295  1.000    7
   46.00   -19.6595   -24.7887   -24.7093     5.1292  1.000    9
   46.10   -19.6595   -24.7884   -24.7090     5.1289  1.000    8
   46.20   -19.6594   -24.7881   -24.7086     5.1286  1.000    7
   46.30   -19.6595   -24.7878   -24.7084     5.1283  1.000    9
   46.40   -19.6595   -24.7875   -24.7080     5.1280  1.000    7
   46.50   -19.6595   -24.7872   -24.7078     5.1277  1.000    9
   46.60   -19.6595   -24.7869   -24.7074     5.1274  1.000    7
   46.70   -19.6595   -24.7866   -24.7071     5.1271  1.000    8
   46.80   -19.6595   -24.7863   -24.7069     5.1268  1.000    8
   46.90   -19.6595   -24.7860   -24.7066     5.1266  1.000    8
