 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.10   -19.7366   -24.9427   -24.8630     5.2061   .989   26
   42.20   -19.7445   -24.9505   -24.8707     5.2060   .988   18
   42.30   -19.7448   -24.9507   -24.8710     5.2059   .987    7
   42.40   -19.7448   -24.9506   -24.8709     5.2058   .987    7
   42.50   -19.7447   -24.9504   -24.8707     5.2056   .987   17
   42.60   -19.7448   -24.9504   -24.8706     5.2055   .987   10
   42.70   -19.7448   -24.9503   -24.8705     5.2054   .988    6
   42.80   -19.7448   -24.9501   -24.8704     5.2053   .988   11
   42.90   -19.7448   -24.9500   -24.8703     5.2052   .989    7
   43.00   -19.7447   -24.9498   -24.8701     5.2051   .990    7
   43.10   -19.7446   -24.9496   -24.8698     5.2050   .990    7
   43.20   -19.7448   -24.9497   -24.8700     5.2049   .989    9
   43.30   -19.7435   -24.9483   -24.8686     5.2048   .988    3
   43.40   -19.7447   -24.9494   -24.8697     5.2047   .990    7
   43.50   -19.7443   -24.9490   -24.8693     5.2046   .992    8
   43.60   -19.7447   -24.9493   -24.8696     5.2045   .990   10
   43.70   -19.7447   -24.9492   -24.8695     5.2044   .991    8
   43.80   -19.7447   -24.9491   -24.8693     5.2043   .991    9
   43.90   -19.7447   -24.9490   -24.8692     5.2042   .991    9
   44.00   -19.7447   -24.9488   -24.8691     5.2041   .991    9
   44.10   -19.7446   -24.9487   -24.8689     5.2040   .992    7
   44.20   -19.7447   -24.9486   -24.8689     5.2039   .992   11
   44.30   -19.7447   -24.9485   -24.8688     5.2038   .992    8
   44.40   -19.7447   -24.9484   -24.8687     5.2037   .992   10
   44.50   -19.7447   -24.9483   -24.8686     5.2036   .992    9
   44.60   -19.7446   -24.9481   -24.8684     5.2035   .993    8
   44.70   -19.7446   -24.9480   -24.8683     5.2034   .993    7
   44.80   -19.7446   -24.9479   -24.8682     5.2033   .993    7
   44.90   -19.7447   -24.9479   -24.8682     5.2032   .993   10
   45.00   -19.7447   -24.9478   -24.8681     5.2031   .993    9
   45.10   -19.7446   -24.9476   -24.8679     5.2030   .994    7
   45.20   -19.7446   -24.9475   -24.8678     5.2029   .994    7
   45.30   -19.7447   -24.9474   -24.8677     5.2028   .994    8
   45.40   -19.7447   -24.9474   -24.8677     5.2027   .994    9
   45.50   -19.7447   -24.9472   -24.8675     5.2026   .994    8
   45.60   -19.7446   -24.9471   -24.8674     5.2025   .995    7
   45.70   -19.7447   -24.9470   -24.8673     5.2024   .995    7
   45.80   -19.7447   -24.9469   -24.8672     5.2023   .995    8
   45.90   -19.7446   -24.9468   -24.8671     5.2021   .995    8
   46.00   -19.7446   -24.9467   -24.8670     5.2020   .995    7
   46.10   -19.7447   -24.9466   -24.8669     5.2019   .995    8
   46.20   -19.7446   -24.9465   -24.8668     5.2018   .995    7
   46.30   -19.7446   -24.9464   -24.8667     5.2017   .995    7
   46.40   -19.7447   -24.9463   -24.8666     5.2016   .995    8
   46.50   -19.7446   -24.9461   -24.8664     5.2015   .996    7
   46.60   -19.7446   -24.9460   -24.8663     5.2014   .996    7
   46.70   -19.7446   -24.9459   -24.8662     5.2013   .996    7
   46.80   -19.7447   -24.9458   -24.8661     5.2012   .996   10
   46.90   -19.7446   -24.9457   -24.8660     5.2010   .996    8
   47.00   -19.7446   -24.9456   -24.8659     5.2009   .996    7
   47.10   -19.7446   -24.9455   -24.8658     5.2008   .996    7
   47.20   -19.7446   -24.9453   -24.8656     5.2007   .996    7
   47.30   -19.7446   -24.9452   -24.8655     5.2006   .996    8
   47.40   -19.7446   -24.9451   -24.8654     5.2005   .997    8
   47.50   -19.7446   -24.9450   -24.8653     5.2004   .997    7
   47.60   -19.7446   -24.9449   -24.8652     5.2003   .997    7
   47.70   -19.7446   -24.9448   -24.8651     5.2001   .997    7
   47.80   -19.7446   -24.9446   -24.8650     5.2000   .997    8
   47.90   -19.7446   -24.9445   -24.8648     5.1999   .997    6
   48.00   -19.7446   -24.9444   -24.8647     5.1998   .997    6
   48.10   -19.7446   -24.9443   -24.8646     5.1997   .997    6
   48.20   -19.7446   -24.9442   -24.8645     5.1996   .997    7
   48.30   -19.7446   -24.9441   -24.8644     5.1994   .997    7
   48.40   -19.7446   -24.9439   -24.8642     5.1993   .997    8
   48.50   -19.7446   -24.9438   -24.8641     5.1992   .998    6
   48.60   -19.7446   -24.9437   -24.8640     5.1991   .998    7
   48.70   -19.7446   -24.9436   -24.8639     5.1990   .998    7
   48.80   -19.7446   -24.9435   -24.8638     5.1989   .998    7
   48.90   -19.7446   -24.9433   -24.8636     5.1987   .998    7
   49.00   -19.7446   -24.9432   -24.8635     5.1986   .998    9
   49.10   -19.7446   -24.9431   -24.8634     5.1985   .998    7
   49.20   -19.7446   -24.9430   -24.8633     5.1984   .998    8
   49.30   -19.7446   -24.9428   -24.8631     5.1983   .998    6
   49.40   -19.7446   -24.9427   -24.8630     5.1981   .998   10
   49.50   -19.7446   -24.9426   -24.8629     5.1980   .998    7
   49.60   -19.7446   -24.9425   -24.8628     5.1979   .998    8
   49.70   -19.7446   -24.9424   -24.8627     5.1978   .998    7
   49.80   -19.7446   -24.9422   -24.8625     5.1977   .998    6
   49.90   -19.7446   -24.9421   -24.8624     5.1975   .998    6
   50.00   -19.7445   -24.9419   -24.8623     5.1974   .999    6
   50.10   -19.7446   -24.9419   -24.8622     5.1973   .999    7
   50.20   -19.7446   -24.9417   -24.8621     5.1972   .999    8
   50.30   -19.7446   -24.9416   -24.8619     5.1970   .999    7
   50.40   -19.7446   -24.9415   -24.8618     5.1969   .999    7
   50.50   -19.7446   -24.9414   -24.8617     5.1968   .999    7
   50.60   -19.7446   -24.9412   -24.8615     5.1967   .999    7
   50.70   -19.7446   -24.9411   -24.8614     5.1965   .999    9
   50.80   -19.7446   -24.9410   -24.8613     5.1964   .999    7
   50.90   -19.7445   -24.9408   -24.8612     5.1963   .999    6
   51.00   -19.7446   -24.9407   -24.8610     5.1962   .999    8
   51.10   -19.7446   -24.9406   -24.8609     5.1960   .999    8
   51.20   -19.7446   -24.9405   -24.8608     5.1959   .999    8
   51.30   -19.7445   -24.9403   -24.8607     5.1958   .999    7
   51.40   -19.7445   -24.9402   -24.8605     5.1957   .999    6
   51.50   -19.7445   -24.9400   -24.8604     5.1955   .999    6
   51.60   -19.7445   -24.9400   -24.8603     5.1954   .999    7
   51.70   -19.7445   -24.9398   -24.8601     5.1953   .999    6
   51.80   -19.7445   -24.9397   -24.8600     5.1952   .999    9
   51.90   -19.7445   -24.9396   -24.8599     5.1950   .999    6
   52.00   -19.7445   -24.9394   -24.8597     5.1949   .999    8
   52.10   -19.7445   -24.9393   -24.8596     5.1948   .999    7
   52.20   -19.7445   -24.9392   -24.8595     5.1946   .999    6
   52.30   -19.7445   -24.9390   -24.8593     5.1945   .999    8
   52.40   -19.7445   -24.9389   -24.8592     5.1944   .999    6
   52.50   -19.7445   -24.9388   -24.8591     5.1942  1.000    8
   52.60   -19.7445   -24.9386   -24.8590     5.1941  1.000    6
   52.70   -19.7444   -24.9383   -24.8587     5.1940  1.000    5
   52.80   -19.7445   -24.9383   -24.8587     5.1938  1.000    7
   52.90   -19.7445   -24.9382   -24.8586     5.1937  1.000    8
   53.00   -19.7445   -24.9381   -24.8584     5.1936  1.000    9
   53.10   -19.7445   -24.9379   -24.8583     5.1934  1.000    6
   53.20   -19.7445   -24.9378   -24.8582     5.1933  1.000    8
   53.30   -19.7445   -24.9377   -24.8580     5.1932  1.000    8
   53.40   -19.7445   -24.9376   -24.8579     5.1931  1.000    8
   53.50   -19.7445   -24.9374   -24.8577     5.1929  1.000    6
   53.60   -19.7445   -24.9373   -24.8576     5.1928  1.000    9
   53.70   -19.7445   -24.9372   -24.8575     5.1927  1.000    8
   53.80   -19.7445   -24.9370   -24.8573     5.1925  1.000    7
   53.90   -19.7445   -24.9368   -24.8572     5.1924  1.000    5
   54.00   -19.7445   -24.9368   -24.8571     5.1923  1.000    9
   54.10   -19.7445   -24.9366   -24.8570     5.1921  1.000    5
   54.20   -19.7444   -24.9364   -24.8568     5.1920  1.000    7
   54.30   -19.7445   -24.9364   -24.8567     5.1919  1.000    7
   54.40   -19.7445   -24.9362   -24.8566     5.1917  1.000    7
   54.50   -19.7445   -24.9361   -24.8564     5.1916  1.000    7
   54.60   -19.7445   -24.9359   -24.8563     5.1915  1.000    6
   54.70   -19.7444   -24.9357   -24.8561     5.1913  1.000    6
   54.80   -19.7445   -24.9357   -24.8560     5.1912  1.000    6
   54.90   -19.7445   -24.9355   -24.8559     5.1911  1.000    8
   55.00   -19.7445   -24.9354   -24.8558     5.1909  1.000    7
   55.10   -19.7444   -24.9352   -24.8556     5.1908  1.000    6
   55.20   -19.7445   -24.9351   -24.8555     5.1907  1.000    7
   55.30   -19.7445   -24.9350   -24.8554     5.1905  1.000    7
   55.40   -19.7445   -24.9349   -24.8552     5.1904  1.000    7
   55.50   -19.7445   -24.9347   -24.8551     5.1903  1.000    8
   55.60   -19.7445   -24.9346   -24.8550     5.1901  1.000    6
   55.70   -19.7444   -24.9344   -24.8548     5.1900  1.000    7
   55.80   -19.7445   -24.9343   -24.8547     5.1899  1.000    8
   55.90   -19.7445   -24.9342   -24.8546     5.1897  1.000    7
   56.00   -19.7445   -24.9341   -24.8544     5.1896  1.000    6
   56.10   -19.7444   -24.9339   -24.8543     5.1895  1.000    8
   56.20   -19.7444   -24.9338   -24.8541     5.1894  1.000    6
   56.30   -19.7444   -24.9337   -24.8540     5.1892  1.000    6
   56.40   -19.7445   -24.9336   -24.8539     5.1891  1.000    9
   56.50   -19.7445   -24.9334   -24.8538     5.1890  1.000    7
   56.60   -19.7444   -24.9332   -24.8535     5.1888  1.000    6
   56.70   -19.7443   -24.9330   -24.8534     5.1887  1.000    5
   56.80   -19.7445   -24.9330   -24.8534     5.1886  1.000    8
   56.90   -19.7445   -24.9329   -24.8532     5.1884  1.000    7
   57.00   -19.7444   -24.9327   -24.8531     5.1883  1.000    7
   57.10   -19.7444   -24.9326   -24.8529     5.1882  1.000    7
   57.20   -19.7445   -24.9325   -24.8528     5.1880  1.000    9
   57.30   -19.7444   -24.9323   -24.8527     5.1879  1.000    9
   57.40   -19.7444   -24.9321   -24.8525     5.1878  1.000    6
   57.50   -19.7444   -24.9320   -24.8524     5.1876  1.000    7
   57.60   -19.7444   -24.9319   -24.8523     5.1875  1.000    8
   57.70   -19.7444   -24.9318   -24.8522     5.1874  1.000    9
   57.80   -19.7444   -24.9317   -24.8520     5.1872  1.000    7
   57.90   -19.7443   -24.9314   -24.8518     5.1871  1.000    6
   58.00   -19.7444   -24.9314   -24.8518     5.1870  1.000    8
   58.10   -19.7444   -24.9312   -24.8516     5.1869  1.000    6
   58.20   -19.7444   -24.9312   -24.8515     5.1867  1.000    9
   58.30   -19.7444   -24.9310   -24.8513     5.1866  1.000    6
   58.40   -19.7444   -24.9309   -24.8513     5.1865  1.000    9
   58.50   -19.7444   -24.9308   -24.8511     5.1863  1.000    8
   58.60   -19.7444   -24.9306   -24.8509     5.1862  1.000    7
   58.70   -19.7444   -24.9305   -24.8508     5.1861  1.000    7
   58.80   -19.7444   -24.9303   -24.8507     5.1859  1.000    7
   58.90   -19.7443   -24.9301   -24.8505     5.1858  1.000    6
   59.00   -19.7444   -24.9301   -24.8505     5.1857  1.000    8
   59.10   -19.7444   -24.9300   -24.8503     5.1856  1.000    9
   59.20   -19.7444   -24.9298   -24.8502     5.1854  1.000    8
   59.30   -19.7444   -24.9297   -24.8501     5.1853  1.000    7
   59.40   -19.7444   -24.9295   -24.8499     5.1852  1.000    6
   59.50   -19.7444   -24.9294   -24.8498     5.1850  1.000    8
   59.60   -19.7444   -24.9293   -24.8497     5.1849  1.000    8
   59.70   -19.7444   -24.9292   -24.8496     5.1848  1.000    8
   59.80   -19.7444   -24.9291   -24.8494     5.1847  1.000    8
   59.90   -19.7444   -24.9289   -24.8493     5.1845  1.000    8
   60.00   -19.7443   -24.9287   -24.8491     5.1844  1.000    6
   60.10   -19.7444   -24.9287   -24.8491     5.1843   .999   16
   60.20   -19.7444   -24.9286   -24.8489     5.1842   .999   16
   60.30   -19.7444   -24.9284   -24.8488     5.1840  1.000   11
   60.40   -19.7443   -24.9282   -24.8486     5.1839  1.000    7
   60.50   -19.7444   -24.9281   -24.8485     5.1838  1.000    8
   60.60   -19.7444   -24.9280   -24.8484     5.1836  1.000    8
   60.70   -19.7444   -24.9279   -24.8483     5.1835  1.000    6
   60.80   -19.7444   -24.9278   -24.8482     5.1834  1.000    8
   60.90   -19.7444   -24.9277   -24.8480     5.1833  1.000    7
   61.00   -19.7444   -24.9275   -24.8479     5.1831  1.000    9
   61.10   -19.7443   -24.9273   -24.8477     5.1830  1.000    5
   61.20   -19.7443   -24.9272   -24.8476     5.1829  1.000    7
   61.30   -19.7444   -24.9271   -24.8475     5.1828  1.000    6
   61.40   -19.7443   -24.9270   -24.8474     5.1827  1.000    7
   61.50   -19.7444   -24.9269   -24.8473     5.1825  1.000    8
   61.60   -19.7444   -24.9268   -24.8472     5.1824  1.000    9
   61.70   -19.7443   -24.9266   -24.8470     5.1823  1.000    6
   61.80   -19.7444   -24.9265   -24.8469     5.1822  1.000    8
   61.90   -19.7444   -24.9264   -24.8468     5.1820  1.000    7
   62.00   -19.7443   -24.9263   -24.8466     5.1819  1.000    7
   62.10   -19.7443   -24.9261   -24.8465     5.1818  1.000    6
   62.20   -19.7443   -24.9260   -24.8464     5.1817  1.000    7
   62.30   -19.7444   -24.9259   -24.8463     5.1816  1.000    8
