 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.10   -19.6577   -24.9138   -24.8342     5.2561   .985    7
   42.20   -19.6572   -24.9132   -24.8335     5.2559   .986   20
   42.30   -19.6578   -24.9135   -24.8338     5.2557   .985   28
   42.40   -19.6580   -24.9135   -24.8338     5.2555   .985    8
   42.50   -19.6580   -24.9133   -24.8336     5.2553   .985    7
   42.60   -19.6580   -24.9131   -24.8334     5.2551   .985   10
   42.70   -19.6580   -24.9129   -24.8332     5.2549   .986    6
   42.80   -19.6580   -24.9127   -24.8330     5.2547   .986   12
   42.90   -19.6580   -24.9125   -24.8328     5.2545   .987    7
   43.00   -19.6580   -24.9122   -24.8326     5.2543   .987   19
   43.10   -19.6577   -24.9118   -24.8322     5.2541   .988    7
   43.20   -19.6580   -24.9118   -24.8322     5.2539   .988   10
   43.30   -19.6580   -24.9116   -24.8320     5.2537   .988    7
   43.40   -19.6580   -24.9115   -24.8318     5.2535   .988    9
   43.50   -19.6578   -24.9111   -24.8315     5.2533   .989    7
   43.60   -19.6579   -24.9111   -24.8314     5.2531   .989   11
   43.70   -19.6580   -24.9109   -24.8313     5.2529   .989    7
   43.80   -19.6578   -24.9106   -24.8310     5.2528   .990    8
   43.90   -19.6572   -24.9098   -24.8302     5.2526   .991   14
   44.00   -19.6577   -24.9101   -24.8304     5.2524   .991   22
   44.10   -19.6579   -24.9102   -24.8305     5.2522   .990   10
   44.20   -19.6579   -24.9100   -24.8303     5.2520   .991    7
   44.30   -19.6578   -24.9097   -24.8301     5.2519   .992    7
   44.40   -19.6579   -24.9096   -24.8300     5.2517   .991   10
   44.50   -19.6579   -24.9094   -24.8298     5.2515   .991    8
   44.60   -19.6578   -24.9092   -24.8295     5.2513   .992    6
   44.70   -19.6578   -24.9090   -24.8294     5.2512   .992   22
   44.80   -19.6579   -24.9089   -24.8293     5.2510   .992    9
   44.90   -19.6579   -24.9087   -24.8291     5.2508   .992    7
   45.00   -19.6578   -24.9084   -24.8288     5.2506   .993    7
   45.10   -19.6579   -24.9084   -24.8288     5.2505   .993   10
   45.20   -19.6579   -24.9082   -24.8286     5.2503   .993    9
   45.30   -19.6578   -24.9079   -24.8283     5.2501   .993    7
   45.40   -19.6579   -24.9078   -24.8282     5.2499   .993   11
   45.50   -19.6579   -24.9077   -24.8280     5.2498   .993    9
   45.60   -19.6578   -24.9074   -24.8278     5.2496   .994    7
   45.70   -19.6578   -24.9073   -24.8277     5.2494   .994    9
   45.80   -19.6579   -24.9071   -24.8275     5.2493   .994    9
   45.90   -19.6578   -24.9069   -24.8273     5.2491   .994    8
   46.00   -19.6578   -24.9067   -24.8271     5.2489   .994    7
   46.10   -19.6578   -24.9066   -24.8270     5.2487   .995    7
   46.20   -19.6578   -24.9064   -24.8268     5.2486   .995    7
   46.30   -19.6579   -24.9062   -24.8267     5.2484   .995    9
   46.40   -19.6578   -24.9060   -24.8264     5.2482   .995    7
   46.50   -19.6578   -24.9059   -24.8263     5.2480   .995    7
   46.60   -19.6578   -24.9057   -24.8261     5.2479   .995    7
   46.70   -19.6578   -24.9055   -24.8259     5.2477   .995    7
   46.80   -19.6578   -24.9054   -24.8258     5.2475   .995    8
   46.90   -19.6578   -24.9052   -24.8256     5.2474   .996    8
   47.00   -19.6578   -24.9050   -24.8254     5.2472   .996    7
   47.10   -19.6578   -24.9048   -24.8252     5.2470   .996    7
   47.20   -19.6578   -24.9047   -24.8251     5.2468   .996    7
   47.30   -19.6578   -24.9045   -24.8249     5.2467   .996    8
   47.40   -19.6578   -24.9043   -24.8247     5.2465   .996    7
   47.50   -19.6578   -24.9041   -24.8245     5.2463   .996    7
   47.60   -19.6578   -24.9040   -24.8244     5.2461   .996    7
   47.70   -19.6578   -24.9038   -24.8242     5.2460   .996    8
   47.80   -19.6578   -24.9036   -24.8240     5.2458   .997    7
   47.90   -19.6578   -24.9034   -24.8239     5.2456   .997    7
   48.00   -19.6578   -24.9033   -24.8237     5.2455   .997    7
   48.10   -19.6578   -24.9031   -24.8235     5.2453   .997    7
   48.20   -19.6578   -24.9029   -24.8233     5.2451   .997    7
   48.30   -19.6578   -24.9028   -24.8232     5.2449   .997    7
   48.40   -19.6578   -24.9026   -24.8230     5.2448   .997    7
   48.50   -19.6578   -24.9024   -24.8228     5.2446   .997    7
   48.60   -19.6578   -24.9022   -24.8227     5.2444   .997    7
   48.70   -19.6578   -24.9021   -24.8225     5.2443   .997    8
   48.80   -19.6578   -24.9019   -24.8223     5.2441   .997    8
   48.90   -19.6578   -24.9017   -24.8221     5.2439   .998    7
   49.00   -19.6578   -24.9016   -24.8220     5.2438   .998    7
   49.10   -19.6578   -24.9014   -24.8218     5.2436   .998    7
   49.20   -19.6578   -24.9012   -24.8216     5.2434   .998    8
   49.30   -19.6578   -24.9010   -24.8215     5.2433   .998    7
   49.40   -19.6578   -24.9009   -24.8213     5.2431   .998    7
   49.50   -19.6578   -24.9007   -24.8211     5.2429   .998    7
   49.60   -19.6578   -24.9005   -24.8210     5.2427   .998    8
   49.70   -19.6578   -24.9004   -24.8208     5.2426   .998    6
   49.80   -19.6577   -24.9001   -24.8206     5.2424   .998    6
   49.90   -19.6578   -24.9000   -24.8205     5.2422   .998    7
   50.00   -19.6578   -24.8999   -24.8203     5.2421   .998    6
   50.10   -19.6577   -24.8996   -24.8201     5.2419   .998    6
   50.20   -19.6578   -24.8995   -24.8200     5.2417   .998    8
   50.30   -19.6577   -24.8993   -24.8198     5.2416   .998    6
   50.40   -19.6577   -24.8991   -24.8196     5.2414   .999    6
   50.50   -19.6578   -24.8990   -24.8194     5.2413   .999    7
   50.60   -19.6578   -24.8988   -24.8193     5.2411   .999    6
   50.70   -19.6577   -24.8986   -24.8191     5.2409   .999    7
   50.80   -19.6577   -24.8985   -24.8189     5.2408   .999    6
   50.90   -19.6578   -24.8983   -24.8188     5.2406   .999    8
   51.00   -19.6578   -24.8982   -24.8186     5.2404   .999    9
   51.10   -19.6577   -24.8980   -24.8185     5.2403   .999    8
   51.20   -19.6577   -24.8978   -24.8183     5.2401   .999    7
   51.30   -19.6577   -24.8977   -24.8181     5.2399   .999    8
   51.40   -19.6577   -24.8975   -24.8179     5.2398   .999    7
   51.50   -19.6577   -24.8973   -24.8177     5.2396   .999    6
   51.60   -19.6577   -24.8972   -24.8176     5.2394   .999    9
   51.70   -19.6577   -24.8970   -24.8174     5.2393   .999    6
   51.80   -19.6577   -24.8968   -24.8173     5.2391   .999    7
   51.90   -19.6577   -24.8967   -24.8171     5.2390   .999    6
   52.00   -19.6577   -24.8965   -24.8169     5.2388   .999    7
   52.10   -19.6577   -24.8963   -24.8168     5.2386   .999    6
   52.20   -19.6577   -24.8962   -24.8166     5.2385   .999    8
   52.30   -19.6577   -24.8960   -24.8165     5.2383   .999    7
   52.40   -19.6577   -24.8959   -24.8163     5.2381   .999    8
   52.50   -19.6576   -24.8956   -24.8161     5.2380   .999    6
   52.60   -19.6576   -24.8954   -24.8159     5.2378   .999    6
   52.70   -19.6577   -24.8953   -24.8158     5.2377   .999    7
   52.80   -19.6577   -24.8952   -24.8157     5.2375  1.000    6
   52.90   -19.6577   -24.8950   -24.8155     5.2373  1.000    8
   53.00   -19.6577   -24.8949   -24.8153     5.2372  1.000    8
   53.10   -19.6576   -24.8947   -24.8151     5.2370  1.000    6
   53.20   -19.6577   -24.8945   -24.8150     5.2369  1.000    7
   53.30   -19.6577   -24.8944   -24.8149     5.2367  1.000    6
   53.40   -19.6577   -24.8942   -24.8147     5.2366  1.000    9
   53.50   -19.6577   -24.8941   -24.8145     5.2364  1.000    7
   53.60   -19.6577   -24.8939   -24.8144     5.2362  1.000    9
   53.70   -19.6576   -24.8937   -24.8142     5.2361  1.000    6
   53.80   -19.6577   -24.8936   -24.8141     5.2359  1.000    9
   53.90   -19.6577   -24.8934   -24.8139     5.2358  1.000    6
   54.00   -19.6577   -24.8933   -24.8137     5.2356  1.000    8
   54.10   -19.6577   -24.8932   -24.8136     5.2355  1.000   11
   54.20   -19.6576   -24.8929   -24.8134     5.2353  1.000    6
   54.30   -19.6577   -24.8929   -24.8133     5.2352  1.000    9
   54.40   -19.6576   -24.8927   -24.8131     5.2350  1.000    6
   54.50   -19.6576   -24.8924   -24.8129     5.2349  1.000    6
   54.60   -19.6577   -24.8924   -24.8129     5.2347  1.000    9
   54.70   -19.6577   -24.8922   -24.8127     5.2346  1.000    8
   54.80   -19.6577   -24.8921   -24.8125     5.2344  1.000    8
   54.90   -19.6577   -24.8919   -24.8124     5.2343  1.000    6
   55.00   -19.6577   -24.8918   -24.8123     5.2341  1.000    9
   55.10   -19.6577   -24.8916   -24.8121     5.2340  1.000    8
   55.20   -19.6576   -24.8914   -24.8118     5.2338  1.000    6
   55.30   -19.6576   -24.8913   -24.8118     5.2337  1.000    7
   55.40   -19.6577   -24.8912   -24.8117     5.2335  1.000    9
   55.50   -19.6576   -24.8910   -24.8115     5.2334  1.000    8
   55.60   -19.6577   -24.8909   -24.8114     5.2332  1.000    9
   55.70   -19.6576   -24.8907   -24.8112     5.2331  1.000    8
   55.80   -19.6576   -24.8906   -24.8110     5.2330  1.000    7
   55.90   -19.6576   -24.8904   -24.8109     5.2328  1.000    6
   56.00   -19.6576   -24.8903   -24.8108     5.2327  1.000    7
   56.10   -19.6576   -24.8902   -24.8106     5.2325  1.000    8
   56.20   -19.6577   -24.8900   -24.8105     5.2324  1.000    9
   56.30   -19.6576   -24.8899   -24.8103     5.2322  1.000    7
   56.40   -19.6577   -24.8898   -24.8102     5.2321  1.000   10
   56.50   -19.6576   -24.8896   -24.8101     5.2320  1.000    6
   56.60   -19.6575   -24.8893   -24.8098     5.2318  1.000    6
   56.70   -19.6576   -24.8893   -24.8098     5.2317  1.000    6
   56.80   -19.6576   -24.8892   -24.8097     5.2316  1.000    9
   56.90   -19.6576   -24.8890   -24.8095     5.2314  1.000    6
   57.00   -19.6577   -24.8889   -24.8094     5.2313  1.000    9
   57.10   -19.6576   -24.8888   -24.8093     5.2311  1.000    6
   57.20   -19.6576   -24.8887   -24.8091     5.2310  1.000    9
   57.30   -19.6576   -24.8885   -24.8090     5.2309  1.000    6
   57.40   -19.6576   -24.8883   -24.8088     5.2307  1.000    7
   57.50   -19.6576   -24.8882   -24.8087     5.2306  1.000    6
   57.60   -19.6576   -24.8881   -24.8085     5.2305  1.000    7
   57.70   -19.6576   -24.8880   -24.8084     5.2303  1.000    6
   57.80   -19.6576   -24.8878   -24.8083     5.2302  1.000    8
   57.90   -19.6576   -24.8877   -24.8082     5.2301  1.000    9
   58.00   -19.6576   -24.8875   -24.8080     5.2300  1.000    6
   58.10   -19.6575   -24.8873   -24.8078     5.2298  1.000    5
   58.20   -19.6576   -24.8873   -24.8078     5.2297  1.000    8
   58.30   -19.6576   -24.8872   -24.8077     5.2296  1.000    6
   58.40   -19.6575   -24.8870   -24.8074     5.2295  1.000    5
   58.50   -19.6576   -24.8869   -24.8074     5.2293  1.000    7
   58.60   -19.6576   -24.8868   -24.8073     5.2292  1.000    7
   58.70   -19.6575   -24.8866   -24.8071     5.2291  1.000    6
   58.80   -19.6575   -24.8865   -24.8069     5.2290  1.000    6
   58.90   -19.6575   -24.8864   -24.8068     5.2288  1.000    6
   59.00   -19.6576   -24.8863   -24.8068     5.2287  1.000   10
   59.10   -19.6576   -24.8862   -24.8067     5.2286  1.000    8
   59.20   -19.6576   -24.8861   -24.8066     5.2285  1.000    9
   59.30   -19.6576   -24.8859   -24.8064     5.2284  1.000    6
   59.40   -19.6576   -24.8859   -24.8063     5.2282  1.000    9
   59.50   -19.6576   -24.8857   -24.8061     5.2281  1.000    5
   59.60   -19.6576   -24.8856   -24.8061     5.2280  1.000    9
   59.70   -19.6576   -24.8855   -24.8060     5.2279  1.000    8
   59.80   -19.6576   -24.8853   -24.8058     5.2278  1.000    7
   59.90   -19.6576   -24.8853   -24.8057     5.2277  1.000    8
   60.00   -19.6576   -24.8852   -24.8056     5.2276  1.000    9
   60.10   -19.6576   -24.8851   -24.8055     5.2274   .999   16
   60.20   -19.6576   -24.8849   -24.8054     5.2273   .999   16
   60.30   -19.6574   -24.8846   -24.8051     5.2272  1.000    8
   60.40   -19.6575   -24.8846   -24.8051     5.2271  1.000    6
   60.50   -19.6576   -24.8846   -24.8051     5.2270  1.000    8
   60.60   -19.6576   -24.8845   -24.8050     5.2269  1.000    9
   60.70   -19.6576   -24.8844   -24.8048     5.2268  1.000    6
   60.80   -19.6576   -24.8843   -24.8047     5.2267  1.000    7
   60.90   -19.6576   -24.8842   -24.8047     5.2266  1.000    9
   61.00   -19.6575   -24.8840   -24.8045     5.2265  1.000    6
   61.10   -19.6576   -24.8839   -24.8044     5.2264  1.000    8
   61.20   -19.6576   -24.8838   -24.8043     5.2263  1.000    6
   61.30   -19.6575   -24.8837   -24.8042     5.2262  1.000    7
   61.40   -19.6575   -24.8836   -24.8041     5.2261  1.000    6
   61.50   -19.6575   -24.8835   -24.8039     5.2260  1.000    6
   61.60   -19.6575   -24.8834   -24.8039     5.2259  1.000    6
