 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.10   -19.7592   -24.9144   -24.8339     5.1551   .980    3
   42.20   -19.7593   -24.9140   -24.8335     5.1546   .981    8
   42.30   -19.7590   -24.9131   -24.8326     5.1541   .983   47
   42.40   -19.7578   -24.9114   -24.8309     5.1536   .984   22
   42.50   -19.7591   -24.9122   -24.8317     5.1531   .983    7
   42.60   -19.7593   -24.9119   -24.8314     5.1526   .982    7
   42.70   -19.7592   -24.9113   -24.8308     5.1521   .983    5
   42.80   -19.7593   -24.9108   -24.8303     5.1516   .983   15
   42.90   -19.7592   -24.9103   -24.8298     5.1510   .984    7
   43.00   -19.7591   -24.9097   -24.8292     5.1505   .985    7
   43.10   -19.7589   -24.9089   -24.8284     5.1500   .985   20
   43.20   -19.7592   -24.9087   -24.8283     5.1495   .985    9
   43.30   -19.7592   -24.9082   -24.8278     5.1490   .985    7
   43.40   -19.7591   -24.9076   -24.8271     5.1485   .986    7
   43.50   -19.7592   -24.9072   -24.8267     5.1480   .986   12
   43.60   -19.7592   -24.9067   -24.8262     5.1474   .986    6
   43.70   -19.7592   -24.9061   -24.8257     5.1469   .987    8
   43.80   -19.7592   -24.9056   -24.8252     5.1464   .987   15
   43.90   -19.7591   -24.9050   -24.8246     5.1459   .988    7
   44.00   -19.7590   -24.9044   -24.8239     5.1454   .989    7
   44.10   -19.7592   -24.9041   -24.8236     5.1449   .987   20
   44.20   -19.7592   -24.9036   -24.8231     5.1444   .988    8
   44.30   -19.7592   -24.9030   -24.8226     5.1439   .989   15
   44.40   -19.7590   -24.9023   -24.8219     5.1433   .990    8
   44.50   -19.7591   -24.9019   -24.8215     5.1428   .989   18
   44.60   -19.7592   -24.9015   -24.8210     5.1423   .989    8
   44.70   -19.7591   -24.9009   -24.8204     5.1418   .990    6
   44.80   -19.7590   -24.9002   -24.8198     5.1413   .991   14
   44.90   -19.7592   -24.8999   -24.8195     5.1408   .990   11
   45.00   -19.7591   -24.8994   -24.8190     5.1402   .990    8
   45.10   -19.7591   -24.8988   -24.8184     5.1397   .991    7
   45.20   -19.7590   -24.8982   -24.8178     5.1392   .992   14
   45.30   -19.7591   -24.8977   -24.8173     5.1387   .992    7
   45.40   -19.7590   -24.8972   -24.8168     5.1382   .992    8
   45.50   -19.7591   -24.8968   -24.8164     5.1376   .991    9
   45.60   -19.7591   -24.8963   -24.8158     5.1371   .992    8
   45.70   -19.7591   -24.8957   -24.8153     5.1366   .992   11
   45.80   -19.7591   -24.8952   -24.8147     5.1361   .992    7
   45.90   -19.7590   -24.8946   -24.8142     5.1356   .993    8
   46.00   -19.7590   -24.8941   -24.8137     5.1350   .993    7
   46.10   -19.7590   -24.8936   -24.8132     5.1345   .993    8
   46.20   -19.7591   -24.8931   -24.8127     5.1340   .993    8
   46.30   -19.7591   -24.8926   -24.8122     5.1335   .993   12
   46.40   -19.7591   -24.8921   -24.8117     5.1330   .993    9
   46.50   -19.7591   -24.8915   -24.8111     5.1324   .993    9
   46.60   -19.7591   -24.8910   -24.8106     5.1319   .994    9
   46.70   -19.7590   -24.8904   -24.8100     5.1314   .994    7
   46.80   -19.7590   -24.8899   -24.8095     5.1309   .994    7
   46.90   -19.7590   -24.8894   -24.8090     5.1303   .994    8
   47.00   -19.7591   -24.8889   -24.8085     5.1298   .994    9
   47.10   -19.7590   -24.8883   -24.8079     5.1293   .994    7
   47.20   -19.7590   -24.8878   -24.8074     5.1288   .995    8
   47.30   -19.7590   -24.8873   -24.8069     5.1282   .995    7
   47.40   -19.7591   -24.8868   -24.8064     5.1277   .995    9
   47.50   -19.7590   -24.8862   -24.8058     5.1272   .995    7
   47.60   -19.7590   -24.8857   -24.8053     5.1266   .995    7
   47.70   -19.7590   -24.8852   -24.8048     5.1261   .995    7
   47.80   -19.7590   -24.8846   -24.8043     5.1256   .995    7
   47.90   -19.7591   -24.8841   -24.8037     5.1251   .996    7
   48.00   -19.7590   -24.8836   -24.8032     5.1245   .996    7
   48.10   -19.7590   -24.8831   -24.8027     5.1240   .996    8
   48.20   -19.7590   -24.8825   -24.8021     5.1235   .996    8
   48.30   -19.7590   -24.8820   -24.8016     5.1229   .996    7
   48.40   -19.7590   -24.8814   -24.8011     5.1224   .996    7
   48.50   -19.7590   -24.8809   -24.8006     5.1219   .996    7
   48.60   -19.7590   -24.8804   -24.8000     5.1213   .996    7
   48.70   -19.7590   -24.8798   -24.7995     5.1208   .997    7
   48.80   -19.7590   -24.8793   -24.7989     5.1203   .997    7
   48.90   -19.7590   -24.8788   -24.7984     5.1197   .997    7
   49.00   -19.7590   -24.8782   -24.7979     5.1192   .997    8
   49.10   -19.7590   -24.8777   -24.7973     5.1187   .997    7
   49.20   -19.7590   -24.8772   -24.7968     5.1181   .997    8
   49.30   -19.7590   -24.8766   -24.7963     5.1176   .997    6
   49.40   -19.7590   -24.8761   -24.7957     5.1170   .997    8
   49.50   -19.7590   -24.8755   -24.7952     5.1165   .997    8
   49.60   -19.7590   -24.8750   -24.7947     5.1160   .997    7
   49.70   -19.7590   -24.8745   -24.7941     5.1154   .997    7
   49.80   -19.7590   -24.8739   -24.7936     5.1149   .997    8
   49.90   -19.7590   -24.8734   -24.7930     5.1144   .998    7
   50.00   -19.7590   -24.8728   -24.7925     5.1138   .998    7
   50.10   -19.7590   -24.8723   -24.7920     5.1133   .998    7
   50.20   -19.7590   -24.8717   -24.7914     5.1127   .998    6
   50.30   -19.7590   -24.8712   -24.7909     5.1122   .998    8
   50.40   -19.7590   -24.8707   -24.7903     5.1116   .998    7
   50.50   -19.7590   -24.8701   -24.7898     5.1111   .998    6
   50.60   -19.7590   -24.8696   -24.7893     5.1106   .998    8
   50.70   -19.7590   -24.8690   -24.7887     5.1100   .998    6
   50.80   -19.7590   -24.8685   -24.7882     5.1095   .998    9
   50.90   -19.7590   -24.8679   -24.7876     5.1089   .998    8
   51.00   -19.7590   -24.8674   -24.7871     5.1084   .998    6
   51.10   -19.7590   -24.8668   -24.7865     5.1078   .998    7
   51.20   -19.7590   -24.8663   -24.7860     5.1073   .998    6
   51.30   -19.7590   -24.8657   -24.7854     5.1067   .998    7
   51.40   -19.7590   -24.8652   -24.7849     5.1062   .998    9
   51.50   -19.7590   -24.8646   -24.7843     5.1056   .999    6
   51.60   -19.7590   -24.8641   -24.7838     5.1051   .999    7
   51.70   -19.7590   -24.8635   -24.7832     5.1045   .999    6
   51.80   -19.7590   -24.8630   -24.7827     5.1040   .999    7
   51.90   -19.7590   -24.8624   -24.7821     5.1034   .999    6
   52.00   -19.7590   -24.8619   -24.7816     5.1029   .999    7
   52.10   -19.7590   -24.8613   -24.7810     5.1023   .999    6
   52.20   -19.7590   -24.8608   -24.7805     5.1018   .999    7
   52.30   -19.7590   -24.8602   -24.7799     5.1012   .999    8
   52.40   -19.7590   -24.8597   -24.7794     5.1007   .999    6
   52.50   -19.7590   -24.8591   -24.7788     5.1001   .999    7
   52.60   -19.7590   -24.8586   -24.7783     5.0996   .999    8
   52.70   -19.7590   -24.8580   -24.7777     5.0990   .999    8
   52.80   -19.7590   -24.8574   -24.7772     5.0985   .999    7
   52.90   -19.7590   -24.8569   -24.7766     5.0979   .999    7
   53.00   -19.7590   -24.8563   -24.7761     5.0974   .999    8
   53.10   -19.7589   -24.8558   -24.7755     5.0968   .999    6
   53.20   -19.7590   -24.8552   -24.7750     5.0963   .999    9
   53.30   -19.7590   -24.8547   -24.7744     5.0957   .999    8
   53.40   -19.7589   -24.8541   -24.7738     5.0952   .999    6
   53.50   -19.7589   -24.8535   -24.7732     5.0946   .999    6
   53.60   -19.7589   -24.8530   -24.7727     5.0941   .999    8
   53.70   -19.7589   -24.8524   -24.7722     5.0935   .999    5
   53.80   -19.7589   -24.8519   -24.7716     5.0930   .999    7
   53.90   -19.7589   -24.8514   -24.7711     5.0924   .999    8
   54.00   -19.7589   -24.8508   -24.7705     5.0919  1.000    7
   54.10   -19.7589   -24.8502   -24.7699     5.0913  1.000    6
   54.20   -19.7589   -24.8497   -24.7694     5.0908  1.000    7
   54.30   -19.7589   -24.8491   -24.7689     5.0902  1.000    7
   54.40   -19.7589   -24.8485   -24.7683     5.0897  1.000    6
   54.50   -19.7589   -24.8480   -24.7677     5.0891  1.000    6
   54.60   -19.7589   -24.8475   -24.7672     5.0886  1.000    6
   54.70   -19.7589   -24.8469   -24.7667     5.0880  1.000    9
   54.80   -19.7589   -24.8464   -24.7661     5.0875  1.000    8
   54.90   -19.7589   -24.8458   -24.7656     5.0869  1.000    9
   55.00   -19.7589   -24.8452   -24.7650     5.0864  1.000    6
   55.10   -19.7589   -24.8447   -24.7645     5.0858  1.000    7
   55.20   -19.7589   -24.8442   -24.7639     5.0853  1.000    7
   55.30   -19.7589   -24.8436   -24.7634     5.0847  1.000    7
   55.40   -19.7589   -24.8431   -24.7628     5.0842  1.000    8
   55.50   -19.7589   -24.8425   -24.7623     5.0836  1.000    6
   55.60   -19.7589   -24.8419   -24.7617     5.0831  1.000    7
   55.70   -19.7589   -24.8414   -24.7612     5.0825  1.000    6
   55.80   -19.7589   -24.8409   -24.7606     5.0820  1.000    6
   55.90   -19.7589   -24.8403   -24.7600     5.0814  1.000    6
   56.00   -19.7589   -24.8398   -24.7595     5.0809  1.000    7
   56.10   -19.7589   -24.8392   -24.7590     5.0803  1.000    9
   56.20   -19.7589   -24.8387   -24.7584     5.0798  1.000    5
   56.30   -19.7589   -24.8381   -24.7579     5.0792  1.000    7
   56.40   -19.7589   -24.8376   -24.7574     5.0787  1.000    7
   56.50   -19.7588   -24.8370   -24.7568     5.0782  1.000    6
   56.60   -19.7588   -24.8364   -24.7562     5.0776  1.000    5
   56.70   -19.7589   -24.8360   -24.7557     5.0771  1.000    8
   56.80   -19.7589   -24.8354   -24.7552     5.0765  1.000    7
   56.90   -19.7589   -24.8349   -24.7546     5.0760  1.000    7
   57.00   -19.7588   -24.8343   -24.7541     5.0754  1.000    6
   57.10   -19.7588   -24.8337   -24.7535     5.0749  1.000    6
   57.20   -19.7589   -24.8332   -24.7530     5.0743  1.000    7
   57.30   -19.7589   -24.8327   -24.7525     5.0738  1.000    6
   57.40   -19.7588   -24.8321   -24.7519     5.0733  1.000    6
   57.50   -19.7589   -24.8316   -24.7514     5.0727  1.000    7
   57.60   -19.7589   -24.8311   -24.7509     5.0722  1.000    8
   57.70   -19.7589   -24.8305   -24.7503     5.0717  1.000    7
   57.80   -19.7588   -24.8300   -24.7498     5.0711  1.000    7
   57.90   -19.7589   -24.8294   -24.7492     5.0706  1.000    7
   58.00   -19.7589   -24.8289   -24.7487     5.0700  1.000    7
   58.10   -19.7588   -24.8283   -24.7481     5.0695  1.000    6
   58.20   -19.7588   -24.8278   -24.7476     5.0690  1.000    6
   58.30   -19.7589   -24.8273   -24.7471     5.0684  1.000    8
   58.40   -19.7588   -24.8267   -24.7465     5.0679  1.000    6
   58.50   -19.7588   -24.8262   -24.7460     5.0674  1.000    6
   58.60   -19.7589   -24.8257   -24.7455     5.0668  1.000    6
   58.70   -19.7589   -24.8252   -24.7450     5.0663  1.000    8
   58.80   -19.7588   -24.8246   -24.7444     5.0658  1.000    6
   58.90   -19.7588   -24.8240   -24.7438     5.0652  1.000    6
   59.00   -19.7589   -24.8236   -24.7434     5.0647  1.000    7
   59.10   -19.7589   -24.8231   -24.7429     5.0642  1.000    9
   59.20   -19.7589   -24.8225   -24.7423     5.0637  1.000    8
   59.30   -19.7588   -24.8220   -24.7418     5.0631  1.000    7
   59.40   -19.7588   -24.8214   -24.7412     5.0626  1.000    6
   59.50   -19.7588   -24.8209   -24.7407     5.0621  1.000    6
   59.60   -19.7588   -24.8204   -24.7402     5.0616  1.000    6
   59.70   -19.7589   -24.8199   -24.7397     5.0610  1.000    9
   59.80   -19.7588   -24.8193   -24.7392     5.0605  1.000    6
   59.90   -19.7587   -24.8187   -24.7386     5.0600  1.000    6
   60.00   -19.7588   -24.8183   -24.7381     5.0595  1.000    6
   60.10   -19.7589   -24.8178   -24.7377     5.0590   .999   16
   60.20   -19.7589   -24.8173   -24.7371     5.0584   .999   16
   60.30   -19.7589   -24.8168   -24.7366     5.0579  1.000   11
   60.40   -19.7588   -24.8162   -24.7361     5.0574  1.000    9
   60.50   -19.7588   -24.8157   -24.7356     5.0569  1.000    8
   60.60   -19.7588   -24.8152   -24.7351     5.0564  1.000    8
   60.70   -19.7588   -24.8147   -24.7345     5.0559  1.000    8
   60.80   -19.7588   -24.8141   -24.7340     5.0554  1.000    5
   60.90   -19.7588   -24.8136   -24.7335     5.0548  1.000    7
   61.00   -19.7589   -24.8132   -24.7330     5.0543  1.000    8
   61.10   -19.7589   -24.8127   -24.7325     5.0538  1.000    9
   61.20   -19.7588   -24.8121   -24.7320     5.0533  1.000    6
   61.30   -19.7587   -24.8116   -24.7314     5.0528  1.000    6
   61.40   -19.7588   -24.8111   -24.7310     5.0523  1.000    8
   61.50   -19.7589   -24.8107   -24.7305     5.0518  1.000    9
   61.60   -19.7588   -24.8101   -24.7300     5.0513  1.000    8
   61.70   -19.7588   -24.8096   -24.7295     5.0508  1.000    8
   61.80   -19.7588   -24.8091   -24.7289     5.0503  1.000    6
   61.90   -19.7587   -24.8085   -24.7283     5.0498  1.000    5
   62.00   -19.7588   -24.8081   -24.7280     5.0493  1.000    6
   62.10   -19.7588   -24.8076   -24.7275     5.0488  1.000    7
   62.20   -19.7589   -24.8071   -24.7270     5.0483  1.000    9
   62.30   -19.7588   -24.8066   -24.7264     5.0478  1.000    6
   62.40   -19.7588   -24.8061   -24.7260     5.0473  1.000    8
   62.50   -19.7588   -24.8056   -24.7255     5.0468  1.000    8
   62.60   -19.7588   -24.8051   -24.7250     5.0463  1.000    8
   62.70   -19.7587   -24.8046   -24.7244     5.0458  1.000    6
   62.80   -19.7588   -24.8041   -24.7240     5.0453  1.000    7
   62.90   -19.7588   -24.8037   -24.7236     5.0448  1.000    9
   63.00   -19.7588   -24.8032   -24.7231     5.0444  1.000    7
   63.10   -19.7588   -24.8027   -24.7226     5.0439  1.000    7
   63.20   -19.7588   -24.8022   -24.7221     5.0434  1.000    9
