 site       X              Y              Z             EMT           DFT
  3   0.9901851960   0.0000000000  -1.2000000000  -0.8596285507  -0.7495507400
  3   0.9901851960   0.0000000000  -1.0000000000  -0.5584975575  -0.4087266900
  3   0.9901851960   0.0000000000  -0.8000000000   0.5209151624   0.6561365900
  3   0.9901851960   0.0000000000  -0.6000000000   2.5478773584   2.6246445000
  3   0.9901851960   0.0000000000  -0.4000000000   5.2716813681   5.3287169800
  3   0.9901851960   0.0000000000  -0.2000000000   7.7803144371   7.8723843300
  3   0.9901851960   0.0000000000   0.0000000000   8.7915856737   8.9024681300
  3   0.9901851960   0.0000000000   0.2000000000   7.6724749315   7.7224247800
  3   0.9901851960   0.0000000000   0.4000000000   5.0456812114   5.0143067900
  3   0.9901851960   0.0000000000   0.6000000000   2.1902580618   2.1325373400
  3   0.9901851960   0.0000000000   0.8000000000   0.0219221122  -0.0074507800
  3   0.9901851960   0.0000000000   1.0000000000  -1.2133782664  -1.2163270900
  3   0.9901851960   0.0000000000   1.2000000000  -1.6855573827  -1.6991186600
  3   0.9901851960   0.0000000000   1.4000000000  -1.6889292165  -1.7292176200
  3   0.9901851960   0.0000000000   1.6000000000  -1.4509951087  -1.5159720200
  3   0.9901851960   0.0000000000   1.8000000000  -1.1363886618  -1.1937068500
  3   0.9901851960   0.0000000000   2.0000000000  -0.8376005021  -0.8436701800
  3   0.9901851960   0.0000000000   2.2000000000  -0.5839268678  -0.5098086800
  3   0.9901851960   0.0000000000   2.4000000000  -0.3854644333  -0.2666640400
  3   0.9901851960   0.0000000000   2.6000000000  -0.2385102820  -0.1308350200
  3   0.9901851960   0.0000000000   2.8000000000  -0.1405459270  -0.0624062900
  3   0.9901851960   0.0000000000   3.0000000000  -0.0723382333  -0.0305329200
  3   0.9901851960   0.0000000000   3.2000000000  -0.0265402190  -0.0160175500
  3   0.9901851960   0.0000000000   3.4000000000  -0.0010979260  -0.0094602600
  3   0.9901851960   0.0000000000   3.6000000000   0.0135671281  -0.0065347700
  3   0.9901851960   0.0000000000   3.8000000000   0.0144299806  -0.0052066400
  3   0.9901851960   0.0000000000   4.0000000000   0.0178215268  -0.0045096400
  3   0.9901851960   0.0000000000   4.2000000000   0.0191833281  -0.0039909800
  3   0.9901851960   0.0000000000   4.4000000000   0.0146101163  -0.0034878200
  3   0.9901851960   0.0000000000   4.6000000000   0.0076689986  -0.0029598800
  3   0.9901851960   0.0000000000   4.8000000000   0.0035948250  -0.0024181400
  3   0.9901851960   0.0000000000   5.0000000000   0.0016939047  -0.0018841800
  3   0.9901851960   0.0000000000   5.2000000000  -0.0001944321  -0.0013891900
  3   0.9901851960   0.0000000000   5.4000000000  -0.0000118609  -0.0009532700
  3   0.9901851960   0.0000000000   5.6000000000  -0.0000004604  -0.0005722900
  3   0.9901851960   0.0000000000   5.8000000000  -0.0000000165  -0.0002512800
  3   0.9901851960   0.0000000000   6.0000000000  -0.0000000006  -0.0000001800
  4   1.4852777940   0.0000000000  -4.2000000000   5.4375606608   5.6850676100
  4   1.4852777940   0.0000000000  -4.0000000000   2.0254498005   2.0917281100
  4   1.4852777940   0.0000000000  -3.8000000000   0.3519379487   0.3168925200
  4   1.4852777940   0.0000000000  -3.6000000000   0.0026260823  -0.0744760600
  4   1.4852777940   0.0000000000  -3.4000000000   0.7998104385   0.7671678700
  4   1.4852777940   0.0000000000  -3.2000000000   3.0880351662   3.1394035900
  4   1.4852777940   0.0000000000  -3.0000000000   7.1931656322   7.4350210900
  4   1.4852777940   0.0000000000  -1.8000000000   5.7536021973   5.4424900800
  4   1.4852777940   0.0000000000  -1.6000000000   1.9778227239   1.8565445200
  4   1.4852777940   0.0000000000  -1.4000000000  -0.1039078178  -0.0307064200
  4   1.4852777940   0.0000000000  -1.2000000000  -1.0108996110  -0.8439618800
  4   1.4852777940   0.0000000000  -1.0000000000  -1.2988034496  -1.1146655200
  4   1.4852777940   0.0000000000  -0.8000000000  -1.3110158232  -1.1281045300
  4   1.4852777940   0.0000000000  -0.6000000000  -1.1549492761  -0.9983429400
  4   1.4852777940   0.0000000000  -0.4000000000  -0.8850960053  -0.7985041200
  4   1.4852777940   0.0000000000  -0.2000000000  -0.6455556440  -0.6341463700
  4   1.4852777940   0.0000000000   0.0000000000  -0.5713671126  -0.6232422000
  4   1.4852777940   0.0000000000   0.2000000000  -0.7367810021  -0.8196053800
  4   1.4852777940   0.0000000000   0.4000000000  -1.0807466255  -1.1671303900
  4   1.4852777940   0.0000000000   0.6000000000  -1.4466906511  -1.5364316500
  4   1.4852777940   0.0000000000   0.8000000000  -1.6958677972  -1.8041649500
  4   1.4852777940   0.0000000000   1.0000000000  -1.7661817045  -1.9052169100
  4   1.4852777940   0.0000000000   1.2000000000  -1.6728538323  -1.8365501800
  4   1.4852777940   0.0000000000   1.4000000000  -1.4546900843  -1.6349435700
  4   1.4852777940   0.0000000000   1.6000000000  -1.1828080477  -1.3512819400
  4   1.4852777940   0.0000000000   1.8000000000  -0.9138678838  -1.0326422400
  4   1.4852777940   0.0000000000   2.0000000000  -0.6629428563  -0.7129287000
  4   1.4852777940   0.0000000000   2.2000000000  -0.4611214602  -0.4154696900
  4   1.4852777940   0.0000000000   2.4000000000  -0.3027957960  -0.2177428300
  4   1.4852777940   0.0000000000   2.6000000000  -0.1874795166  -0.1074131800
  4   1.4852777940   0.0000000000   2.8000000000  -0.1077150385  -0.0519192500
  4   1.4852777940   0.0000000000   3.0000000000  -0.0477232090  -0.0258826800
  4   1.4852777940   0.0000000000   3.2000000000  -0.0118989340  -0.0139793700
  4   1.4852777940   0.0000000000   3.4000000000  -0.0030625271  -0.0086057000
  4   1.4852777940   0.0000000000   3.6000000000   0.0083312648  -0.0062173700
  4   1.4852777940   0.0000000000   3.8000000000   0.0167569315  -0.0051224400
  4   1.4852777940   0.0000000000   4.0000000000   0.0204306246  -0.0044978500
  4   1.4852777940   0.0000000000   4.2000000000   0.0210070006  -0.0040071200
  4   1.4852777940   0.0000000000   4.4000000000   0.0171953331  -0.0035041200
  4   1.4852777940   0.0000000000   4.6000000000   0.0086735724  -0.0029746900
  4   1.4852777940   0.0000000000   4.8000000000   0.0072668722  -0.0024275000
  4   1.4852777940   0.0000000000   5.0000000000   0.0001253482  -0.0018863600
  4   1.4852777940   0.0000000000   5.2000000000  -0.0000605337  -0.0013897400
  4   1.4852777940   0.0000000000   5.4000000000  -0.0000028910  -0.0009559400
  4   1.4852777940   0.0000000000   5.6000000000  -0.0000001144  -0.0005780500
  4   1.4852777940   0.0000000000   5.8000000000  -0.0000000043  -0.0002586800
  4   1.4852777940   0.0000000000   6.0000000000  -0.0000000002  -0.0000075500
  5   0.7426388970   0.4287627670  -5.0000000000  -0.0719301806  -0.3088081700
  5   0.7426388970   0.4287627670  -4.8000000000  -0.0124195110  -0.2372000200
  5   0.7426388970   0.4287627670  -4.6000000000  -0.1863429525  -0.3570495200
  5   0.7426388970   0.4287627670  -4.4000000000  -0.4980686883  -0.6028261500
  5   0.7426388970   0.4287627670  -4.2000000000  -0.7952497323  -0.8550733100
  5   0.7426388970   0.4287627670  -4.0000000000  -0.9562885150  -1.0064850200
  5   0.7426388970   0.4287627670  -3.8000000000  -0.9399008020  -0.9638158400
  5   0.7426388970   0.4287627670  -3.6000000000  -0.5915027971  -0.5574703000
  5   0.7426388970   0.4287627670  -3.4000000000   0.5117139869   0.5861212900
  5   0.7426388970   0.4287627670  -3.2000000000   2.9400751028   3.0642952300
  5   0.7426388970   0.4287627670  -3.0000000000   7.1223901904   7.3982095500
  5   0.7426388970   0.4287627670  -1.8000000000   5.8347567141   5.4713330400
  5   0.7426388970   0.4287627670  -1.6000000000   2.1554781627   1.9312037800
  5   0.7426388970   0.4287627670  -1.4000000000   0.2491398178   0.1666763800
  5   0.7426388970   0.4287627670  -1.2000000000  -0.2783290273  -0.2948857300
  5   0.7426388970   0.4287627670  -1.0000000000   0.3287750242   0.3542774800
  5   0.7426388970   0.4287627670  -0.8000000000   2.3563679882   2.3870729200
  5   0.7426388970   0.4287627670  -0.6000000000   6.1963959921   6.2684102600
  5   0.7426388970   0.4287627670   0.6000000000   5.7932109719   5.7664389600
  5   0.7426388970   0.4287627670   0.8000000000   1.7534844334   1.6845959200
  5   0.7426388970   0.4287627670   1.0000000000  -0.5397949086  -0.5617080100
  5   0.7426388970   0.4287627670   1.2000000000  -1.5231075681  -1.5175202600
  5   0.7426388970   0.4287627670   1.4000000000  -1.7190808640  -1.7357268600
  5   0.7426388970   0.4287627670   1.6000000000  -1.5399982894  -1.5836824700
  5   0.7426388970   0.4287627670   1.8000000000  -1.2363832895  -1.2698266000
  5   0.7426388970   0.4287627670   2.0000000000  -0.9169559482  -0.9084922900
  5   0.7426388970   0.4287627670   2.2000000000  -0.6459768792  -0.5587177200
  5   0.7426388970   0.4287627670   2.4000000000  -0.4293274467  -0.2925655300
  5   0.7426388970   0.4287627670   2.6000000000  -0.2667467504  -0.1432468400
  5   0.7426388970   0.4287627670   2.8000000000  -0.1569805285  -0.0679205900
  5   0.7426388970   0.4287627670   3.0000000000  -0.0810292393  -0.0329416600
  5   0.7426388970   0.4287627670   3.2000000000  -0.0303073364  -0.0170580400
  5   0.7426388970   0.4287627670   3.4000000000  -0.0002774257  -0.0098911300
  5   0.7426388970   0.4287627670   3.6000000000   0.0098352271  -0.0066961900
  5   0.7426388970   0.4287627670   3.8000000000   0.0175031585  -0.0052512300
  5   0.7426388970   0.4287627670   4.0000000000   0.0207247984  -0.0045128700
  5   0.7426388970   0.4287627670   4.2000000000   0.0137115128  -0.0039808100
  5   0.7426388970   0.4287627670   4.4000000000   0.0129241643  -0.0034754800
  5   0.7426388970   0.4287627670   4.6000000000   0.0080696948  -0.0029501600
  5   0.7426388970   0.4287627670   4.8000000000   0.0025479485  -0.0024093400
  5   0.7426388970   0.4287627670   5.0000000000   0.0020471809  -0.0018746200
  5   0.7426388970   0.4287627670   5.2000000000  -0.0002362583  -0.0013798900
  5   0.7426388970   0.4287627670   5.4000000000  -0.0000169501  -0.0009412200
  5   0.7426388970   0.4287627670   5.6000000000  -0.0000006608  -0.0005603900
  5   0.7426388970   0.4287627670   5.8000000000  -0.0000000235  -0.0002399000
  5   0.7426388970   0.4287627670   6.0000000000  -0.0000000008   0.0000111500
  6   1.2377314950   0.4287627670  -5.0000000000   0.4467225398   0.2675543800
  6   1.2377314950   0.4287627670  -4.8000000000   0.5437714643   0.3859269800
  6   1.2377314950   0.4287627670  -4.6000000000   0.2983929188   0.1949902700
  6   1.2377314950   0.4287627670  -4.4000000000  -0.1430805007  -0.1946857400
