  version number of analysis code =  14
 timestep dt in seconds =   .1000000E-15
 # emin for stop =   6
 decrit =   .1500000E+00

 mass metal atom in a.m.u. =   196.9660

  EOR found on XDATCAR at ntimes = 1203
  ntimesa = 1203
  detb = 30.6261662733299254
 Z layer 1 =  20.3695

 Z layer 2 =  17.8504

 Z layer 3 =  15.4760

 Z layer 4 =  13.0000

 Z12 =   2.5191

 Z23 =   2.3744

 Z34 =   2.4760

 temp, average ekin =   249.910535      .387655
 
 nt   temp      ekin       ekinh      zH         xH         yH        z1        z12
  282   151.8779    .235589   5.27122  -1.05884   9.18396   3.25410  20.32175   2.44636
  283   152.6120    .236728   5.42252  -1.03917   9.20449   3.23940  20.32178   2.44642
  284   153.2664    .237743   5.55174  -1.01898   9.22512   3.22462  20.32180   2.44647
  285   153.8673    .238675   5.65891   -.99835   9.24581   3.20977  20.32183   2.44652
  286   154.4301    .239548   5.74419   -.97736   9.26655   3.19488  20.32185   2.44658
  287   154.9396    .240338   5.80786   -.95608   9.28732   3.17994  20.32188   2.44663
  288   155.3945    .241044   5.85003   -.93458   9.30808   3.16499  20.32190   2.44669
  289   155.8120    .241692   5.87041   -.91291   9.32881   3.15003  20.32193   2.44674
  290   156.2335    .242345   5.86823   -.89114   9.34948   3.13509  20.32195   2.44680
  291   156.5934    .242904   5.84241   -.86931   9.37005   3.12018  20.32198   2.44686
  292   156.9286    .243424   5.79119   -.84747   9.39048   3.10533  20.32201   2.44692
  293   157.3114    .244018   5.71233   -.82569   9.41072   3.09055  20.32204   2.44698
  294   157.6643    .244565   5.60317   -.80402   9.43072   3.07589  20.32206   2.44703
  295   158.0192    .245115   5.46054   -.78251   9.45040   3.06136  20.32209   2.44709
  296   158.4392    .245767   5.28114   -.76125   9.46970   3.04701  20.32212   2.44716
  297   158.8680    .246432   5.06178   -.74031   9.48850   3.03288  20.32215   2.44722
  298   159.3152    .247126   4.79980   -.71976   9.50672   3.01902  20.32218   2.44728
  299   159.9005    .248034   4.49352   -.69971   9.52423   3.00548  20.32221   2.44734
  300   160.5988    .249117   4.14281   -.68026   9.54089   2.99232  20.32224   2.44741
  301   161.4058    .250369   3.75002   -.66151   9.55655   2.97961  20.32227   2.44747
  302   162.3808    .251881   3.32055   -.64361   9.57103   2.96741  20.32231   2.44754
  303   163.6157    .253797   2.86345   -.62666   9.58415   2.95581  20.32234   2.44761
  304   165.1261    .256139   2.39189   -.61081   9.59572   2.94487  20.32238   2.44768
  305   166.9030    .258896   1.92302   -.59619   9.60553   2.93468  20.32242   2.44775
  306   169.1114    .262321   1.47731   -.58293   9.61339   2.92531  20.32246   2.44782
  307   171.7412    .266401   1.07738   -.57114   9.61911   2.91682  20.32250   2.44790
  308   174.8300    .271192    .74604   -.56092   9.62251   2.90927  20.32255   2.44798
  309   178.3736    .276689    .50385   -.55236   9.62345   2.90269  20.32259   2.44806
  310   182.3320    .282829    .36680   -.54550   9.62183   2.89712  20.32264   2.44814
  311   186.7587    .289695    .34422   -.54037   9.61758   2.89256  20.32269   2.44823
  312   191.4854    .297027    .43756   -.53695   9.61066   2.88901  20.32275   2.44832
  313   196.4470    .304724    .64012   -.53522   9.60111   2.88643  20.32280   2.44841
  314   201.5319    .312611    .93810   -.53509   9.58901   2.88479  20.32286   2.44850
  315   206.6474    .320546   1.31231   -.53647   9.57445   2.88402  20.32292   2.44860
  316   211.6953    .328376   1.74055   -.53927   9.55759   2.88405  20.32299   2.44869
  317   216.5307    .335877   2.20012   -.54333   9.53860   2.88482  20.32305   2.44879
  318   221.0834    .342939   2.66977   -.54855   9.51767   2.88625  20.32311   2.44889
  319   225.2615    .349420   3.13131   -.55477   9.49499   2.88826  20.32318   2.44899
  320   229.0994    .355373   3.57038   -.56188   9.47077   2.89076  20.32325   2.44910
  321   232.5357    .360704   3.97668   -.56975   9.44519   2.89371  20.32332   2.44920
  322   235.5845    .365433   4.34380   -.57826   9.41844   2.89702  20.32339   2.44931
  323   238.2333    .369542   4.66873   -.58730   9.39069   2.90064  20.32346   2.44941
  324   240.5452    .373128   4.95104   -.59679   9.36209   2.90451  20.32353   2.44952
  325   242.5624    .376257   5.19214   -.60663   9.33278   2.90860  20.32361   2.44963
  326   244.2653    .378898   5.39481   -.61677   9.30287   2.91286  20.32368   2.44974
  327   245.7453    .381194   5.56264   -.62714   9.27248   2.91727  20.32375   2.44985
  328   247.0119    .383159   5.69949   -.63768   9.24169   2.92178  20.32383   2.44996
  329   248.1146    .384869   5.80920   -.64835   9.21058   2.92638  20.32390   2.45007
  330   249.0092    .386257   5.89548   -.65912   9.17922   2.93105  20.32397   2.45018
  331   249.7882    .387465   5.96171   -.66995   9.14765   2.93577  20.32405   2.45029
  332   250.5211    .388602   6.01096   -.68082   9.11594   2.94053  20.32412   2.45040
  333   251.1595    .389592   6.04586   -.69171   9.08410   2.94532  20.32420   2.45051
  334   251.7143    .390453   6.06858   -.70260   9.05219   2.95013  20.32428   2.45063
  335   252.1764    .391170   6.08095   -.71347   9.02022   2.95496  20.32435   2.45074
  336   252.6118    .391845   6.08450   -.72432   8.98823   2.95979  20.32443   2.45085
  337   253.0519    .392528   6.08041   -.73513   8.95622   2.96463  20.32450   2.45096
  338   253.4519    .393148   6.06957   -.74591   8.92422   2.96947  20.32458   2.45108
  339   253.8248    .393727   6.05275   -.75663   8.89225   2.97431  20.32465   2.45119
  340   254.1834    .394283   6.03049   -.76731   8.86032   2.97915  20.32473   2.45131
  341   254.5430    .394841   6.00317   -.77793   8.82845   2.98399  20.32481   2.45142
  342   254.9146    .395417   5.97110   -.78850   8.79665   2.98883  20.32488   2.45154
  343   255.2556    .395946   5.93447   -.79903   8.76494   2.99368  20.32496   2.45165
  344   255.6268    .396522   5.89352   -.80951   8.73333   2.99853  20.32504   2.45177
  345   255.9911    .397087   5.84838   -.81994   8.70184   3.00340  20.32512   2.45188
  346   256.3804    .397691   5.79924   -.83034   8.67049   3.00828  20.32519   2.45200
  347   256.7699    .398295   5.74628   -.84072   8.63928   3.01318  20.32527   2.45212
  348   257.0751    .398769   5.68974   -.85109   8.60825   3.01811  20.32535   2.45224
  349   257.4911    .399414   5.62994   -.86146   8.57741   3.02309  20.32543   2.45235
  350   257.9079    .400060   5.56725   -.87185   8.54676   3.02811  20.32551   2.45247
  351   258.3468    .400741   5.50215   -.88227   8.51635   3.03319  20.32559   2.45259
  352   258.7916    .401431   5.43526   -.89275   8.48617   3.03835  20.32567   2.45271
  353   259.2094    .402079   5.36721   -.90331   8.45625   3.04359  20.32574   2.45283
  354   259.6489    .402761   5.29876   -.91397   8.42661   3.04893  20.32583   2.45296
  355   260.1008    .403462   5.23079   -.92477   8.39726   3.05439  20.32591   2.45308
  356   260.6669    .404340   5.16433   -.93572   8.36821   3.05998  20.32599   2.45320
  357   261.1920    .405155   5.10046   -.94685   8.33947   3.06571  20.32607   2.45333
  358   261.7000    .405942   5.04019   -.95820   8.31107   3.07161  20.32615   2.45345
  359   262.2608    .406812   4.98456   -.96979   8.28299   3.07769  20.32624   2.45358
  360   262.8554    .407735   4.93466   -.98164   8.25525   3.08395  20.32632   2.45370
  361   263.4330    .408631   4.89148   -.99379   8.22785   3.09043  20.32640   2.45383
  362   264.0461    .409582   4.85596  -1.00625   8.20079   3.09713  20.32649   2.45396
  363   264.6974    .410592   4.82882  -1.01905   8.17405   3.10406  20.32658   2.45409
  364   265.3542    .411611   4.81055  -1.03221   8.14763   3.11123  20.32666   2.45422
  365   265.9790    .412580   4.80150  -1.04573   8.12153   3.11866  20.32675   2.45435
  366   266.6377    .413602   4.80178  -1.05964   8.09571   3.12634  20.32684   2.45449
  367   267.2989    .414627   4.81124  -1.07393   8.07017   3.13429  20.32693   2.45462
  368   267.9761    .415678   4.82956  -1.08861   8.04488   3.14249  20.32702   2.45476
  369   268.6384    .416705   4.85618  -1.10368   8.01982   3.15096  20.32711   2.45489
  370   269.2736    .417690   4.89034  -1.11914   7.99496   3.15969  20.32720   2.45503
  371   269.8976    .418658   4.93112  -1.13496   7.97029   3.16868  20.32729   2.45517
  372   270.4716    .419549   4.97755  -1.15114   7.94577   3.17791  20.32739   2.45531
  373   271.0413    .420433   5.02860  -1.16767   7.92139   3.18738  20.32748   2.45545
  374   271.6038    .421305   5.08320  -1.18453   7.89710   3.19708  20.32758   2.45559
  375   272.1171    .422101   5.14028  -1.20169   7.87290   3.20699  20.32767   2.45574
  376   272.5871    .422830   5.19881  -1.21913   7.84875   3.21711  20.32777   2.45588
  377   273.0489    .423547   5.25790  -1.23683   7.82464   3.22743  20.32787   2.45603
  378   273.4272    .424133   5.31673  -1.25477   7.80055   3.23791  20.32796   2.45617
  379   273.7855    .424689   5.37446  -1.27292   7.77646   3.24857  20.32806   2.45632
  380   274.1305    .425224   5.43047  -1.29127   7.75235   3.25937  20.32816   2.45646
  381   274.4148    .425665   5.48429  -1.30978   7.72821   3.27031  20.32826   2.45661
  382   274.6575    .426042   5.53545  -1.32843   7.70404   3.28137  20.32836   2.45676
  383   274.8664    .426366   5.58361  -1.34722   7.67981   3.29254  20.32846   2.45691
  384   274.9729    .426531   5.62853  -1.36611   7.65553   3.30380  20.32856   2.45706
  385   275.1516    .426808   5.66998  -1.38509   7.63119   3.31516  20.32866   2.45721
  386   275.2625    .426980   5.70776  -1.40415   7.60679   3.32659  20.32876   2.45736
  387   275.2703    .426992   5.74182  -1.42327   7.58232   3.33809  20.32886   2.45751
  388   275.3725    .427151   5.77198  -1.44243   7.55779   3.34964  20.32896   2.45766
  389   275.3735    .427153   5.79809  -1.46163   7.53320   3.36124  20.32906   2.45782
  390   275.3361    .427094   5.82007  -1.48085   7.50856   3.37288  20.32917   2.45797
  391   275.3130    .427059   5.83760  -1.50008   7.48387   3.38456  20.32927   2.45812
  392   275.2542    .426967   5.85044  -1.51932   7.45913   3.39627  20.32937   2.45827
  393   275.1331    .426780   5.85819  -1.53856   7.43437   3.40799  20.32947   2.45843
  394   275.0044    .426580   5.86032  -1.55778   7.40958   3.41974  20.32958   2.45858
  395   274.9048    .426425   5.85617  -1.57698   7.38478   3.43151  20.32968   2.45874
  396   274.7447    .426177   5.84486  -1.59615   7.35999   3.44328  20.32978   2.45889
  397   274.5277    .425840   5.82540  -1.61527   7.33524   3.45506  20.32989   2.45905
  398   274.3470    .425560   5.79649  -1.63434   7.31053   3.46685  20.32999   2.45920
  399   274.1488    .425253   5.75666  -1.65333   7.28590   3.47865  20.33010   2.45936
  400   273.8491    .424788   5.70418  -1.67224   7.26139   3.49045  20.33020   2.45951
  401   273.5526    .424328   5.63703  -1.69104   7.23702   3.50226  20.33030   2.45967
  402   273.2535    .423864   5.55315  -1.70970   7.21285   3.51407  20.33041   2.45982
  403   272.9030    .423320   5.45023  -1.72820   7.18893   3.52589  20.33051   2.45998
  404   272.5353    .422750   5.32586  -1.74651   7.16532   3.53773  20.33062   2.46014
  405   272.0620    .422016   5.17786  -1.76458   7.14210   3.54958  20.33072   2.46030
  406   271.6131    .421319   5.00423  -1.78239   7.11934   3.56147  20.33083   2.46045
  407   271.1878    .420660   4.80344  -1.79987   7.09714   3.57339  20.33093   2.46061
  408   270.6616    .419844   4.57479  -1.81697   7.07562   3.58536  20.33104   2.46077
  409   270.1418    .419037   4.31875  -1.83363   7.05488   3.59740  20.33114   2.46093
  410   269.6131    .418217   4.03720  -1.84980   7.03507   3.60954  20.33125   2.46109
  411   269.0872    .417401   3.73375  -1.86539   7.01631   3.62180  20.33135   2.46126
  412   268.5784    .416612   3.41424  -1.88035   6.99877   3.63421  20.33146   2.46142
  413   268.2061    .416035   3.08668  -1.89459   6.98260   3.64682  20.33156   2.46158
  414   267.9016    .415562   2.76120  -1.90804   6.96796   3.65966  20.33167   2.46175
  415   267.7350    .415304   2.44977  -1.92063   6.95500   3.67278  20.33177   2.46191
  416   267.7418    .415314   2.16551  -1.93231   6.94386   3.68623  20.33188   2.46208
  417   267.9392    .415621   1.92175  -1.94302   6.93470   3.70008  20.33198   2.46225
  418   268.4390    .416396   1.73099  -1.95271   6.92760   3.71436  20.33209   2.46242
  419   269.1286    .417466   1.60365  -1.96137   6.92267   3.72914  20.33220   2.46259
  420   270.0616    .418913   1.54690  -1.96896   6.91996   3.74445  20.33230   2.46276
  421   271.2514    .420758   1.56396  -1.97551   6.91949   3.76035  20.33241   2.46294
  422   272.7341    .423058   1.65364  -1.98102   6.92125   3.77686  20.33252   2.46311
  423   274.3987    .425640   1.81061  -1.98554   6.92520   3.79401  20.33262   2.46329
  424   276.1165    .428305   2.02589  -1.98910   6.93125   3.81181  20.33273   2.46347
  425   277.9714    .431182   2.28786  -1.99177   6.93930   3.83026  20.33284   2.46365
  426   279.8899    .434158   2.58346  -1.99362   6.94923   3.84934  20.33294   2.46383
  427   281.7537    .437049   2.89937  -1.99471   6.96089   3.86903  20.33305   2.46401
  428   283.5584    .439849   3.22307  -1.99512   6.97414   3.88931  20.33316   2.46419
  429   285.2779    .442516   3.54353  -1.99493   6.98880   3.91013  20.33326   2.46438
  430   286.8743    .444992   3.85173  -1.99420   7.00474   3.93146  20.33337   2.46456
  431   288.3971    .447354   4.14087  -1.99300   7.02178   3.95324  20.33348   2.46474
  432   289.6497    .449297   4.40631  -1.99140   7.03979   3.97543  20.33358   2.46493
  433   290.7487    .451002   4.64536  -1.98946   7.05864   3.99799  20.33369   2.46512
  434   291.7247    .452516   4.85691  -1.98722   7.07820   4.02087  20.33380   2.46530
  435   292.5531    .453801   5.04116  -1.98474   7.09836   4.04403  20.33391   2.46549
  436   293.3314    .455008   5.19922  -1.98204   7.11903   4.06742  20.33401   2.46568
  437   293.8655    .455837   5.33281  -1.97917   7.14011   4.09102  20.33412   2.46586
  438   294.3175    .456538   5.44401  -1.97615   7.16153   4.11477  20.33423   2.46605
  439   294.6665    .457079   5.53507  -1.97301   7.18324   4.13867  20.33434   2.46624
  440   294.9298    .457488   5.60824  -1.96977   7.20517   4.16267  20.33444   2.46643
  441   295.2203    .457938   5.66562  -1.96645   7.22727   4.18676  20.33455   2.46661
  442   295.3301    .458109   5.70913  -1.96305   7.24952   4.21091  20.33466   2.46680
  443   295.3649    .458163   5.74046  -1.95960   7.27187   4.23509  20.33477   2.46699
  444   295.4687    .458324   5.76107  -1.95608   7.29430   4.25930  20.33488   2.46718
  445   295.4694    .458325   5.77215  -1.95252   7.31679   4.28350  20.33499   2.46737
  446   295.4004    .458218   5.77464  -1.94892   7.33932   4.30769  20.33509   2.46756
  447   295.3464    .458134   5.76926  -1.94526   7.36188   4.33184  20.33520   2.46775
  448   295.2154    .457931   5.75655  -1.94157   7.38445   4.35594  20.33531   2.46794
  449   295.1238    .457789   5.73689  -1.93782   7.40702   4.37996  20.33542   2.46812
  450   294.9853    .457574   5.71053  -1.93403   7.42959   4.40388  20.33553   2.46831
  451   294.7996    .457286   5.67763  -1.93018   7.45216   4.42768  20.33564   2.46850
  452   294.6331    .457028   5.63828  -1.92626   7.47471   4.45133  20.33575   2.46869
  453   294.3511    .456590   5.59255  -1.92227   7.49725   4.47481  20.33586   2.46888
  454   294.1526    .456282   5.54059  -1.91820   7.51979   4.49808  20.33596   2.46907
  455   293.9036    .455896   5.48258  -1.91404   7.54232   4.52112  20.33607   2.46926
  456   293.5753    .455387   5.41884  -1.90977   7.56484   4.54388  20.33618   2.46945
  457   293.3033    .454965   5.34985  -1.90537   7.58737   4.56633  20.33629   2.46964
  458   292.9662    .454442   5.27626  -1.90084   7.60992   4.58844  20.33640   2.46984
  459   292.5881    .453855   5.19893  -1.89615   7.63249   4.61015  20.33651   2.47003
  460   292.2979    .453405   5.11895  -1.89129   7.65510   4.63143  20.33662   2.47022
  461   291.9482    .452863   5.03759  -1.88623   7.67776   4.65224  20.33673   2.47041
  462   291.4946    .452159   4.95637  -1.88096   7.70050   4.67253  20.33684   2.47060
  463   291.1491    .451623   4.87704  -1.87545   7.72333   4.69227  20.33695   2.47079
  464   290.7797    .451050   4.80146  -1.86968   7.74628   4.71142  20.33706   2.47099
  465   290.4518    .450542   4.73152  -1.86363   7.76936   4.72994  20.33717   2.47118
  466   290.1144    .450018   4.66914  -1.85729   7.79261   4.74780  20.33728   2.47137
  467   289.7641    .449475   4.61610  -1.85063   7.81604   4.76498  20.33739   2.47157
  468   289.4978    .449062   4.57399  -1.84363   7.83968   4.78145  20.33750   2.47176
  469   289.2206    .448632   4.54417  -1.83629   7.86356   4.79721  20.33761   2.47196
  470   288.9913    .448276   4.52758  -1.82859   7.88769   4.81225  20.33772   2.47216
  471   288.8045    .447986   4.52472  -1.82051   7.91210   4.82657  20.33783   2.47235
  472   288.6616    .447765   4.53568  -1.81206   7.93680   4.84017  20.33795   2.47255
  473   288.5327    .447565   4.56004  -1.80324   7.96182   4.85308  20.33806   2.47275
  474   288.4737    .447473   4.59695  -1.79403   7.98715   4.86532  20.33817   2.47295
  475   288.4888    .447497   4.64518  -1.78446   8.01281   4.87690  20.33828   2.47314
  476   288.5207    .447546   4.70318  -1.77452   8.03879   4.88788  20.33839   2.47334
  477   288.5265    .447555   4.76920  -1.76422   8.06511   4.89828  20.33850   2.47354
  478   288.6386    .447729   4.84134  -1.75359   8.09175   4.90814  20.33861   2.47374
  479   288.7543    .447908   4.91762  -1.74264   8.11870   4.91750  20.33873   2.47395
  480   288.8236    .448016   4.99613  -1.73139   8.14596   4.92641  20.33884   2.47415
  481   289.0157    .448314   5.07509  -1.71985   8.17350   4.93491  20.33895   2.47435
  482   289.1687    .448551   5.15290  -1.70805   8.20132   4.94304  20.33906   2.47455
  483   289.3429    .448821   5.22812  -1.69602   8.22939   4.95085  20.33917   2.47476
  484   289.5160    .449090   5.29953  -1.68377   8.25770   4.95837  20.33929   2.47496
  485   289.6389    .449281   5.36623  -1.67132   8.28623   4.96563  20.33940   2.47516
  486   289.8699    .449639   5.42745  -1.65871   8.31495   4.97268  20.33951   2.47537
  487   290.0448    .449910   5.48258  -1.64596   8.34384   4.97954  20.33962   2.47557
  488   290.1796    .450119   5.53131  -1.63308   8.37289   4.98624  20.33974   2.47578
  489   290.3944    .450453   5.57346  -1.62010   8.40208   4.99280  20.33985   2.47598
  490   290.5477    .450690   5.60891  -1.60705   8.43138   4.99925  20.33996   2.47619
  491   290.7257    .450966   5.63769  -1.59394   8.46079   5.00560  20.34008   2.47640
  492   290.9095    .451252   5.65986  -1.58080   8.49028   5.01188  20.34019   2.47660
  493   291.1015    .451549   5.67561  -1.56765   8.51984   5.01809  20.34030   2.47681
  494   291.2943    .451848   5.68510  -1.55451   8.54946   5.02425  20.34042   2.47702
  495   291.4360    .452068   5.68853  -1.54141   8.57912   5.03036  20.34053   2.47723
  496   291.6410    .452386   5.68619  -1.52836   8.60881   5.03645  20.34065   2.47744
  497   291.8873    .452768   5.67832  -1.51540   8.63854   5.04250  20.34076   2.47765
  498   292.0973    .453094   5.66526  -1.50254   8.66827   5.04853  20.34088   2.47785
  499   292.2917    .453396   5.64731  -1.48981   8.69802   5.05454  20.34099   2.47806
  500   292.5387    .453779   5.62487  -1.47724   8.72778   5.06054  20.34111   2.47827
  501   292.7731    .454142   5.59840  -1.46485   8.75753   5.06652  20.34123   2.47849
  502   293.0114    .454512   5.56835  -1.45268   8.78728   5.07250  20.34134   2.47870
  503   293.3242    .454997   5.53528  -1.44074   8.81703   5.07846  20.34146   2.47891
  504   293.6452    .455495   5.49982  -1.42907   8.84677   5.08441  20.34158   2.47912
  505   293.9477    .455964   5.46265  -1.41770   8.87652   5.09036  20.34170   2.47933
  506   294.3228    .456546   5.42454  -1.40665   8.90626   5.09630  20.34182   2.47955
  507   294.6781    .457097   5.38631  -1.39595   8.93602   5.10224  20.34194   2.47976
  508   295.0442    .457665   5.34880  -1.38563   8.96578   5.10817  20.34206   2.47998
  509   295.4921    .458360   5.31289  -1.37571   8.99556   5.11410  20.34218   2.48019
  510   295.8964    .458987   5.27946  -1.36622   9.02537   5.12002  20.34230   2.48041
  511   296.3329    .459664   5.24933  -1.35718   9.05522   5.12594  20.34242   2.48063
