5 .742638897 .428762767 3.60 -.00669619
5 .742638897 .428762767 3.80 -.00525123
5 .742638897 .428762767 4.00 -.00451287
5 .742638897 .428762767 4.20 -.00398081
5 .742638897 .428762767 4.40 -.00347548
5 .742638897 .428762767 4.60 -.00295016
5 .742638897 .428762767 4.80 -.00240934
5 .742638897 .428762767 5.00 -.00187462
5 .742638897 .428762767 5.20 -.00137989
5 .742638897 .428762767 5.40 -.00094122
5 .742638897 .428762767 5.60 -.00056039
5 .742638897 .428762767 5.80 -.00023990
5 .742638897 .428762767 6.00 .00001115
6 1.237731495 .428762767 -5.00 .26755438
6 1.237731495 .428762767 -4.80 .38592698
6 1.237731495 .428762767 -4.60 .19499027
6 1.237731495 .428762767 -4.40 -.19468574
6 1.237731495 .428762767 -4.20 -.57932636
6 1.237731495 .428762767 -4.00 -.75421449
6 1.237731495 .428762767 -3.80 -.44966678
6 1.237731495 .428762767 -3.60 .97817909
6 1.237731495 .428762767 -3.40 5.09592102
6 1.237731495 .428762767 -3.20 15.08583245
6 1.237731495 .428762767 -3.00 35.75914159
6 1.237731495 .428762767 -2.80 70.30791659
6 1.237731495 .428762767 -2.60 109.43432230
6 1.237731495 .428762767 -2.40 122.62336690
6 1.237731495 .428762767 -2.20 95.10142191
6 1.237731495 .428762767 -2.00 55.19419364
6 1.237731495 .428762767 -1.80 26.02647450
6 1.237731495 .428762767 -1.60 10.15263277
6 1.237731495 .428762767 -1.40 2.95725112
6 1.237731495 .428762767 -1.20 .14506252
6 1.237731495 .428762767 -1.00 -.76391431
6 1.237731495 .428762767 -.80 -.89879994
6 1.237731495 .428762767 -.60 -.69409223
6 1.237731495 .428762767 -.40 -.34503765
6 1.237731495 .428762767 -.20 -.03980384
6 1.237731495 .428762767 0 .02721497
6 1.237731495 .428762767 .20 -.23201212
6 1.237731495 .428762767 .40 -.72737278
6 1.237731495 .428762767 .60 -1.25965122
6 1.237731495 .428762767 .80 -1.65450103
6 1.237731495 .428762767 1.00 -1.83486509
6 1.237731495 .428762767 1.20 -1.80904268
6 1.237731495 .428762767 1.40 -1.62846172
6 1.237731495 .428762767 1.60 -1.35364711
6 1.237731495 .428762767 1.80 -1.03756949
6 1.237731495 .428762767 2.00 -.71777969
6 1.237731495 .428762767 2.20 -.41916380
6 1.237731495 .428762767 2.40 -.21956154
6 1.237731495 .428762767 2.60 -.10815832
6 1.237731495 .428762767 2.80 -.05218589
6 1.237731495 .428762767 3.00 -.02598408
6 1.237731495 .428762767 3.20 -.01401372
6 1.237731495 .428762767 3.40 -.00862568
6 1.237731495 .428762767 3.60 -.00623840
6 1.237731495 .428762767 3.80 -.00513428
6 1.237731495 .428762767 4.00 -.00449701
6 1.237731495 .428762767 4.20 -.00400282
6 1.237731495 .428762767 4.40 -.00350359
6 1.237731495 .428762767 4.60 -.00297413
6 1.237731495 .428762767 4.80 -.00242131
6 1.237731495 .428762767 5.00 -.00187705
6 1.237731495 .428762767 5.20 -.00137809
6 1.237731495 .428762767 5.40 -.00094227
6 1.237731495 .428762767 5.60 -.00056424
6 1.237731495 .428762767 5.80 -.00024521
6 1.237731495 .428762767 6.00 .00000530
7 1.485277794 .857525534 -5.00 -1.05572233
7 1.485277794 .857525534 -4.80 -1.02801175
7 1.485277794 .857525534 -4.60 -1.04928531
7 1.485277794 .857525534 -4.40 -1.09760879
7 1.485277794 .857525534 -4.20 -1.10509546
7 1.485277794 .857525534 -4.00 -.91368751
