  version number of analysis code =  14
 timestep dt in seconds =   .1000000E-15
 # emin for stop =   6
 decrit =   .1500000E+00

 mass metal atom in a.m.u. =   196.9660

  EOR found on XDATCAR at ntimes = 1206
  ntimesa = 1206
  detb = 30.6261662733299254
 Z layer 1 =  20.2474

 Z layer 2 =  17.8206

 Z layer 3 =  15.3822

 Z layer 4 =  13.0000

 Z12 =   2.4269

 Z23 =   2.4383

 Z34 =   2.3822

 temp, average ekin =   254.551263      .394854
 
 nt   temp      ekin       ekinh      zH         xH         yH        z1        z12
   91.60   -19.7814   -24.7834   -24.7197     5.0019   .000    3
   91.70   -19.7814   -24.7256   -24.6619     4.9441   .000    4
   91.80   -19.7815   -24.6427   -24.5790     4.8613   .000    5
   91.90   -19.7814   -24.5350   -24.4712     4.7536   .000    3
   92.00   -19.7814   -24.4029   -24.3390     4.6215   .000    4
   92.10   -19.7813   -24.2475   -24.1836     4.4663   .000    5
   92.20   -19.7811   -24.0709   -24.0069     4.2898   .000    5
   92.30   -19.7809   -23.8760   -23.8119     4.0951   .000    4
   92.40   -19.7806   -23.6669   -23.6026     3.8863   .000    4
   92.50   -19.7801   -23.4488   -23.3844     3.6686   .000    5
   92.60   -19.7797   -23.2282   -23.1637     3.4485   .000    4
   92.70   -19.7791   -23.0125   -22.9479     3.2334   .000    5
   92.80   -19.7786   -22.8102   -22.7456     3.0316   .000    3
   92.90   -19.7780   -22.6298   -22.5650     2.8517   .000    5
   93.00   -19.7776   -22.4796   -22.4147     2.7021   .000    5
   93.10   -19.7772   -22.3672   -22.3021     2.5901   .000    3
   93.20   -19.7769   -22.2986   -22.2332     2.5216   .000    3
   93.30   -19.7768   -22.2775   -22.2121     2.5007   .000    5
   93.40   -19.7769   -22.3056   -22.2400     2.5287   .000    5
   93.50   -19.7771   -22.3817   -22.3160     2.6046   .000    3
   93.60   -19.7775   -22.5023   -22.4364     2.7248   .000    4
   93.70   -19.7780   -22.6618   -22.5956     2.8838   .000    3
   93.80   -19.7785   -22.8528   -22.7864     3.0743   .000    4
   93.90   -19.7790   -23.0671   -23.0006     3.2881   .000    4
   94.00   -19.7796   -23.2965   -23.2298     3.5169   .000    3
   94.10   -19.7800   -23.5326   -23.4656     3.7525   .000    4
   94.20   -19.7804   -23.7680   -23.7008     3.9875   .000    3
   94.30   -19.7807   -23.9963   -23.9288     4.2155   .000    4
   94.40   -19.7810   -24.2123   -24.1447     4.4314   .000    4
   94.50   -19.7811   -24.4122   -24.3443     4.6311   .000    4
   94.60   -19.7812   -24.5932   -24.5250     4.8120   .000    3
   94.70   -19.7812   -24.7534   -24.6851     4.9722   .000    3
   94.80   -19.7812   -24.8918   -24.8233     5.1107   .000    4
   94.90   -19.7811   -25.0081   -24.9393     5.2270   .000    5
   95.00   -19.7811   -25.1022   -25.0332     5.3212   .000    3
   95.10   -19.7810   -25.1742   -25.1050     5.3932   .000    4
   95.20   -19.7810   -25.2241   -25.1546     5.4431   .000    4
   95.30   -19.7810   -25.2520   -25.1824     5.4710   .000    4
   95.40   -19.7810   -25.2575   -25.1876     5.4765   .000    3
   95.50   -19.7811   -25.2400   -25.1700     5.4589   .000    4
   95.60   -19.7812   -25.1985   -25.1283     5.4173   .000    5
   95.70   -19.7814   -25.1316   -25.0613     5.3503   .000    3
   95.80   -19.7816   -25.0377   -24.9670     5.2561   .000    4
   95.90   -19.7818   -24.9147   -24.8439     5.1329   .000    5
   96.00   -19.7820   -24.7607   -24.6897     4.9788   .000    3
   96.10   -19.7821   -24.5739   -24.5027     4.7918   .000    4
   96.20   -19.7822   -24.3528   -24.2815     4.5706   .000    5
   96.30   -19.7823   -24.0969   -24.0255     4.3145   .000    4
   96.40   -19.7823   -23.8068   -23.7352     4.0245   .000    4
   96.50   -19.7821   -23.4851   -23.4132     3.7029   .000    4
   96.60   -19.7818   -23.1363   -23.0643     3.3545   .000    4
   96.70   -19.7812   -22.7678   -22.6956     2.9866   .000    4
   96.80   -19.7805   -22.3896   -22.3174     2.6091   .000    4
   96.90   -19.7796   -22.0146   -21.9422     2.2350   .000    4
   97.00   -19.7786   -21.6577   -21.5852     1.8791   .000    4
   97.10   -19.7776   -21.3356   -21.2630     1.5581   .000    4
   97.20   -19.7766   -21.0649   -20.9922     1.2882   .000    4
   97.30   -19.7759   -20.8608   -20.7879     1.0849   .000    3
   97.40   -19.7754   -20.7356   -20.6627      .9603   .000    4
   97.50   -19.7752   -20.6973   -20.6245      .9222   .000    5
   97.60   -19.7754   -20.7486   -20.6757      .9732   .000    4
   97.70   -19.7759   -20.8863   -20.8134     1.1104   .000    2
   97.80   -19.7767   -21.1021   -21.0293     1.3254   .000    4
   97.90   -19.7777   -21.3834   -21.3107     1.6058   .000    4
   98.00   -19.7787   -21.7149   -21.6422     1.9362   .000    4
   98.10   -19.7797   -22.0798   -22.0072     2.3001   .000    2
   98.20   -19.7806   -22.4618   -22.3894     2.6812   .000    4
   98.30   -19.7813   -22.8461   -22.7738     3.0649   .000    5
   98.40   -19.7818   -23.2203   -23.1482     3.4385   .000    4
   98.50   -19.7821   -23.5746   -23.5026     3.7924   .000    2
   98.60   -19.7823   -23.9021   -23.8302     4.1198   .000    4
   98.70   -19.7823   -24.1987   -24.1271     4.4164   .000    4
   98.80   -19.7822   -24.4624   -24.3908     4.6801   .000    4
   98.90   -19.7820   -24.6928   -24.6215     4.9109   .000    2
   99.00   -19.7817   -24.8913   -24.8201     5.1096   .000    4
   99.10   -19.7815   -25.0598   -24.9888     5.2783   .000    4
   99.20   -19.7812   -25.2009   -25.1301     5.4197   .000    4
   99.30   -19.7809   -25.3175   -25.2468     5.5365   .000    2
   99.40   -19.7806   -25.4124   -25.3419     5.6318   .000    4
   99.50   -19.7804   -25.4886   -25.4183     5.7082   .000    4
   99.60   -19.7802   -25.5487   -25.4785     5.7685   .000    3
   99.70   -19.7800   -25.5950   -25.5249     5.8150   .000    3
   99.80   -19.7798   -25.6297   -25.5598     5.8499   .000    4
   99.90   -19.7796   -25.6548   -25.5850     5.8751   .000    5
  100.00   -19.7795   -25.6717   -25.6021     5.8922   .000    4
  100.10   -19.7794   -25.6821   -25.6126     5.9027   .000    2
  100.20   -19.7793   -25.6869   -25.6177     5.9077   .000    4
  100.30   -19.7792   -25.6873   -25.6182     5.9082   .000    4
  100.40   -19.7791   -25.6842   -25.6153     5.9052   .000    3
  100.50   -19.7789   -25.6782   -25.6095     5.8993   .000    4
  100.60   -19.7789   -25.6700   -25.6014     5.8912   .000    4
  100.70   -19.7788   -25.6602   -25.5918     5.8814   .000    4
  100.80   -19.7787   -25.6493   -25.5810     5.8705   .000    4
  100.90   -19.7787   -25.6376   -25.5696     5.8590   .000    2
  101.00   -19.7786   -25.6257   -25.5578     5.8471   .000    4
  101.10   -19.7785   -25.6139   -25.5462     5.8353   .000    4
  101.20   -19.7785   -25.6025   -25.5349     5.8240   .000    4
  101.30   -19.7784   -25.5918   -25.5245     5.8134   .000    3
  101.40   -19.7784   -25.5822   -25.5149     5.8038   .000    3
  101.50   -19.7783   -25.5738   -25.5069     5.7955   .000    3
  101.60   -19.7783   -25.5670   -25.5002     5.7887   .000    4
  101.70   -19.7782   -25.5620   -25.4953     5.7837   .000    5
  101.80   -19.7782   -25.5588   -25.4923     5.7806   .000    4
  101.90   -19.7782   -25.5577   -25.4913     5.7795   .000    2
  102.00   -19.7781   -25.5588   -25.4925     5.7806   .000    4
  102.10   -19.7781   -25.5620   -25.4960     5.7839   .000    4
  102.20   -19.7781   -25.5675   -25.5015     5.7894   .000    4
  102.30   -19.7781   -25.5751   -25.5093     5.7970   .000    2
  102.40   -19.7780   -25.5848   -25.5191     5.8067   .000    4
  102.50   -19.7780   -25.5964   -25.5309     5.8184   .000    4
  102.60   -19.7780   -25.6099   -25.5444     5.8318   .000    4
  102.70   -19.7780   -25.6249   -25.5596     5.8468   .000    2
  102.80   -19.7780   -25.6412   -25.5760     5.8632   .000    4
  102.90   -19.7780   -25.6586   -25.5935     5.8806   .000    4
  103.00   -19.7780   -25.6768   -25.6117     5.8988   .000    2
  103.10   -19.7780   -25.6953   -25.6304     5.9173   .000    4
  103.20   -19.7780   -25.7139   -25.6490     5.9359   .000    4
  103.30   -19.7780   -25.7321   -25.6673     5.9541   .000    4
  103.40   -19.7780   -25.7496   -25.6849     5.9716   .000    2
  103.50   -19.7780   -25.7660   -25.7013     5.9880   .000    3
  103.60   -19.7780   -25.7808   -25.7161     6.0027   .000    4
  103.70   -19.7781   -25.7935   -25.7289     6.0155   .000    4
  103.80   -19.7781   -25.8038   -25.7392     6.0258   .000    4
  103.90   -19.7781   -25.8112   -25.7466     6.0331   .000    2
  104.00   -19.7781   -25.8152   -25.7506     6.0371   .000    4
  104.10   -19.7781   -25.8152   -25.7507     6.0371   .000    4
  104.20   -19.7781   -25.8109   -25.7463     6.0327   .000    4
  104.30   -19.7781   -25.8016   -25.7370     6.0234   .000    2
  104.40   -19.7781   -25.7869   -25.7223     6.0087   .000    4
  104.50   -19.7782   -25.7661   -25.7015     5.9880   .000    4
  104.60   -19.7782   -25.7390   -25.6743     5.9608   .000    4
  104.70   -19.7782   -25.7048   -25.6401     5.9266   .000    3
  104.80   -19.7782   -25.6633   -25.5985     5.8850   .000    4
  104.90   -19.7782   -25.6139   -25.5492     5.8357   .000    5
  105.00   -19.7782   -25.5567   -25.4918     5.7784   .000    3
  105.10   -19.7782   -25.4913   -25.4265     5.7131   .000    4
  105.20   -19.7782   -25.4179   -25.3531     5.6397   .000    4
  105.30   -19.7781   -25.3370   -25.2721     5.5588   .000    4
  105.40   -19.7781   -25.2490   -25.1841     5.4709   .000    4
  105.50   -19.7780   -25.1550   -25.0901     5.3770   .000    3
  105.60   -19.7778   -25.0562   -24.9912     5.2784   .000    5
  105.70   -19.7777   -24.9544   -24.8893     5.1767   .000    5
  105.80   -19.7776   -24.8515   -24.7863     5.0739   .000    4
  105.90   -19.7774   -24.7498   -24.6847     4.9725   .000    2
  106.00   -19.7771   -24.6521   -24.5868     4.8749   .000    4
  106.10   -19.7769   -24.5609   -24.4956     4.7840   .000    4
  106.20   -19.7767   -24.4792   -24.4138     4.7024   .000    4
  106.30   -19.7766   -24.4095   -24.3441     4.6329   .000    3
  106.40   -19.7764   -24.3544   -24.2889     4.5779   .000    4
  106.50   -19.7763   -24.3157   -24.2501     4.5394   .000    4
  106.60   -19.7763   -24.2951   -24.2294     4.5188   .000    2
  106.70   -19.7762   -24.2932   -24.2274     4.5170   .000    4
  106.80   -19.7762   -24.3102   -24.2444     4.5340   .000    4
  106.90   -19.7763   -24.3455   -24.2796     4.5691   .000    4
  107.00   -19.7765   -24.3977   -24.3317     4.6212   .000    2
  107.10   -19.7766   -24.4649   -24.3989     4.6883   .000    4
  107.20   -19.7768   -24.5448   -24.4788     4.7681   .000    4
  107.30   -19.7770   -24.6348   -24.5686     4.8578   .000    4
  107.40   -19.7772   -24.7318   -24.6655     4.9546   .000    2
  107.50   -19.7773   -24.8330   -24.7667     5.0556   .000    4
  107.60   -19.7775   -24.9356   -24.8693     5.1581   .000    4
  107.70   -19.7776   -25.0370   -24.9707     5.2593   .000    4
  107.80   -19.7778   -25.1349   -25.0685     5.3571   .000    2
  107.90   -19.7778   -25.2272   -25.1608     5.4493   .000    4
  108.00   -19.7779   -25.3123   -25.2459     5.5344   .000    4
  108.10   -19.7780   -25.3888   -25.3224     5.6108   .000    4
  108.20   -19.7780   -25.4557   -25.3893     5.6776   .000    2
  108.30   -19.7780   -25.5120   -25.4456     5.7339   .000    4
  108.40   -19.7781   -25.5572   -25.4908     5.7791   .000    4
  108.50   -19.7781   -25.5907   -25.5244     5.8127   .000    5
  108.60   -19.7781   -25.6123   -25.5461     5.8342   .000    3
  108.70   -19.7781   -25.6216   -25.5554     5.8435   .000    3
  108.80   -19.7781   -25.6184   -25.5522     5.8403   .000    4
  108.90   -19.7781   -25.6024   -25.5364     5.8243   .000    5
  109.00   -19.7781   -25.5737   -25.5077     5.7956   .000    4
  109.10   -19.7781   -25.5319   -25.4661     5.7538   .000    4
  109.20   -19.7781   -25.4773   -25.4116     5.6992   .000    3
  109.30   -19.7781   -25.4099   -25.3443     5.6319   .000    5
  109.40   -19.7780   -25.3301   -25.2646     5.5521   .000    5
  109.50   -19.7780   -25.2385   -25.1731     5.4605   .000    4
  109.60   -19.7779   -25.1360   -25.0707     5.3581   .000    3
  109.70   -19.7777   -25.0238   -24.9587     5.2461   .000    5
  109.80   -19.7775   -24.9039   -24.8389     5.1264   .000    4
  109.90   -19.7774   -24.7785   -24.7137     5.0011   .000    3
  110.00   -19.7772   -24.6502   -24.5856     4.8731   .000    4
  110.10   -19.7769   -24.5224   -24.4578     4.7455   .000    4
  110.20   -19.7766   -24.3985   -24.3341     4.6219   .000    5
  110.30   -19.7764   -24.2825   -24.2183     4.5061   .000    2
  110.40   -19.7761   -24.1781   -24.1139     4.4020   .000    4
  110.50   -19.7759   -24.0891   -24.0251     4.3132   .000    5
  110.60   -19.7757   -24.0190   -23.9551     4.2433   .000    4
  110.70   -19.7755   -23.9705   -23.9067     4.1949   .000    2
  110.80   -19.7754   -23.9456   -23.8819     4.1701   .000    4
  110.90   -19.7754   -23.9453   -23.8818     4.1699   .000    4
  111.00   -19.7755   -23.9698   -23.9064     4.1943   .000    4
  111.10   -19.7756   -24.0179   -23.9546     4.2423   .000    2
  111.20   -19.7758   -24.0879   -24.0246     4.3121   .000    2
  111.30   -19.7760   -24.1768   -24.1136     4.4008   .000    4
  111.40   -19.7763   -24.2815   -24.2183     4.5052   .000    4
  111.50   -19.7765   -24.3981   -24.3351     4.6216   .000    4
  111.60   -19.7767   -24.5229   -24.4599     4.7462   .000    3
  111.70   -19.7770   -24.6522   -24.5892     4.8752   .000    3
  111.80   -19.7772   -24.7824   -24.7194     5.0052   .000    3
  111.90   -19.7773   -24.9104   -24.8475     5.1330   .000    4
  112.00   -19.7775   -25.0336   -24.9707     5.2561   .000    4
  112.10   -19.7775   -25.1499   -25.0870     5.3724   .000    3
  112.20   -19.7776   -25.2577   -25.1948     5.4801   .000    4
  112.30   -19.7776   -25.3558   -25.2930     5.5782   .000    4
  112.40   -19.7776   -25.4436   -25.3809     5.6660   .000    3
  112.50   -19.7776   -25.5207   -25.4580     5.7431   .000    4
  112.60   -19.7775   -25.5870   -25.5243     5.8095   .000    4
  112.70   -19.7775   -25.6426   -25.5799     5.8651   .000    3
  112.80   -19.7774   -25.6878   -25.6251     5.9103   .000    4
  112.90   -19.7774   -25.7227   -25.6601     5.9453   .000    4
  113.00   -19.7774   -25.7479   -25.6853     5.9705   .000    4
  113.10   -19.7773   -25.7634   -25.7008     5.9861   .000    3
  113.20   -19.7773   -25.7696   -25.7070     5.9923   .000    4
  113.30   -19.7772   -25.7665   -25.7041     5.9893   .000    4
  113.40   -19.7772   -25.7543   -25.6919     5.9770   .000    3
  113.50   -19.7772   -25.7328   -25.6704     5.9555   .000    5
  113.60   -19.7772   -25.7019   -25.6396     5.9247   .000    4
  113.70   -19.7772   -25.6616   -25.5993     5.8843   .000    3
  113.80   -19.7772   -25.6115   -25.5493     5.8343   .000    4
  113.90   -19.7772   -25.5516   -25.4895     5.7744   .000    4
  114.00   -19.7772   -25.4818   -25.4198     5.7046   .000    4
  114.10   -19.7772   -25.4022   -25.3401     5.6250   .000    3
  114.20   -19.7771   -25.3130   -25.2510     5.5359   .000    4
  114.30   -19.7770   -25.2148   -25.1529     5.4378   .000    5
  114.40   -19.7770   -25.1085   -25.0466     5.3315   .000    4
  114.50   -19.7769   -24.9953   -24.9334     5.2184   .000    4
  114.60   -19.7767   -24.8769   -24.8151     5.1002   .000    4
  114.70   -19.7765   -24.7555   -24.6937     4.9790   .000    4
  114.80   -19.7763   -24.6336   -24.5718     4.8573   .000    4
  114.90   -19.7761   -24.5142   -24.4524     4.7381   .000    4
  115.00   -19.7759   -24.4004   -24.3385     4.6245   .000    3
  115.10   -19.7756   -24.2955   -24.2337     4.5199   .000    4
  115.20   -19.7754   -24.2030   -24.1411     4.4276   .000    4
  115.30   -19.7752   -24.1258   -24.0640     4.3506   .000    4
  115.40   -19.7750   -24.0668   -24.0049     4.2917   .000    3
  115.50   -19.7749   -24.0279   -23.9660     4.2530   .000    4
  115.60   -19.7749   -24.0107   -23.9488     4.2358   .000    4
  115.70   -19.7749   -24.0156   -23.9537     4.2407   .000    4
  115.80   -19.7750   -24.0424   -23.9805     4.2674   .000    3
  115.90   -19.7751   -24.0898   -24.0279     4.3147   .000    4
  116.00   -19.7753   -24.1559   -24.0939     4.3806   .000    5
  116.10   -19.7755   -24.2380   -24.1760     4.4626   .000    4
  116.20   -19.7757   -24.3333   -24.2713     4.5576   .000    2
  116.30   -19.7759   -24.4383   -24.3762     4.6623   .000    4
  116.40   -19.7761   -24.5497   -24.4876     4.7735   .000    4
  116.50   -19.7763   -24.6642   -24.6022     4.8879   .000    4
  116.60   -19.7765   -24.7789   -24.7169     5.0024   .000    2
  116.70   -19.7766   -24.8911   -24.8290     5.1145   .000    4
  116.80   -19.7767   -24.9985   -24.9364     5.2218   .000    5
  116.90   -19.7768   -25.0992   -25.0372     5.3224   .000    4
  117.00   -19.7768   -25.1920   -25.1299     5.4152   .000    2
  117.10   -19.7768   -25.2758   -25.2137     5.4989   .000    4
  117.20   -19.7768   -25.3500   -25.2880     5.5731   .000    4
  117.30   -19.7768   -25.4143   -25.3522     5.6374   .000    4
  117.40   -19.7768   -25.4687   -25.4067     5.6919   .000    3
  117.50   -19.7767   -25.5133   -25.4513     5.7366   .000    3
  117.60   -19.7767   -25.5486   -25.4867     5.7720   .000    4
  117.70   -19.7766   -25.5751   -25.5132     5.7985   .000    5
  117.80   -19.7765   -25.5932   -25.5314     5.8167   .000    3
  117.90   -19.7764   -25.6036   -25.5418     5.8272   .000    4
  118.00   -19.7764   -25.6072   -25.5454     5.8308   .000    4
  118.10   -19.7763   -25.6044   -25.5427     5.8282   .000    3
  118.20   -19.7762   -25.5963   -25.5346     5.8201   .000    4
  118.30   -19.7761   -25.5834   -25.5218     5.8073   .000    4
  118.40   -19.7760   -25.5668   -25.5052     5.7907   .000    3
  118.50   -19.7759   -25.5470   -25.4854     5.7711   .000    5
  118.60   -19.7758   -25.5251   -25.4636     5.7493   .000    5
  118.70   -19.7758   -25.5019   -25.4403     5.7261   .000    4
  118.80   -19.7757   -25.4781   -25.4166     5.7024   .000    2
  118.90   -19.7756   -25.4546   -25.3931     5.6790   .000    4
  119.00   -19.7755   -25.4321   -25.3705     5.6566   .000    4
  119.10   -19.7755   -25.4114   -25.3499     5.6359   .000    4
  119.20   -19.7754   -25.3930   -25.3315     5.6176   .000    4
